top_n,permutation,theme,random_count,random_fraction
50,86,pancreatic_development,1,0.02
50,86,lipid_metabolism,1,0.02
50,86,known_t2d_gwas_or_monogenic,5,0.1
50,87,insulin_signalling,0,0.0
50,87,glucose_metabolism,0,0.0
50,87,beta_cell_biology,2,0.04
50,87,mitochondrial_function,3,0.06
50,87,oxidative_phosphorylation,3,0.06
50,87,pancreatic_development,1,0.02
50,87,lipid_metabolism,0,0.0
50,87,known_t2d_gwas_or_monogenic,4,0.08
50,88,insulin_signalling,0,0.0
50,88,glucose_metabolism,0,0.0
50,88,beta_cell_biology,0,0.0
50,88,mitochondrial_function,3,0.06
50,88,oxidative_phosphorylation,3,0.06
50,88,pancreatic_development,0,0.0
50,88,lipid_metabolism,0,0.0
50,88,known_t2d_gwas_or_monogenic,0,0.0
50,89,insulin_signalling,0,0.0
50,89,glucose_metabolism,1,0.02
50,89,beta_cell_biology,3,0.06
50,89,mitochondrial_function,1,0.02
50,89,oxidative_phosphorylation,1,0.02
50,89,pancreatic_development,1,0.02
50,89,lipid_metabolism,0,0.0
50,89,known_t2d_gwas_or_monogenic,5,0.1
50,90,insulin_signalling,0,0.0
50,90,glucose_metabolism,0,0.0
50,90,beta_cell_biology,1,0.02
50,90,mitochondrial_function,2,0.04
50,90,oxidative_phosphorylation,2,0.04
50,90,pancreatic_development,1,0.02
50,90,lipid_metabolism,0,0.0
50,90,known_t2d_gwas_or_monogenic,2,0.04
50,91,insulin_signalling,1,0.02
50,91,glucose_metabolism,0,0.0
50,91,beta_cell_biology,1,0.02
50,91,mitochondrial_function,4,0.08
50,91,oxidative_phosphorylation,4,0.08
50,91,pancreatic_development,0,0.0
50,91,lipid_metabolism,0,0.0
50,91,known_t2d_gwas_or_monogenic,2,0.04
50,92,insulin_signalling,0,0.0
50,92,glucose_metabolism,0,0.0
50,92,beta_cell_biology,0,0.0
50,92,mitochondrial_function,3,0.06
50,92,oxidative_phosphorylation,3,0.06
50,92,pancreatic_development,0,0.0
50,92,lipid_metabolism,1,0.02
50,92,known_t2d_gwas_or_monogenic,2,0.04
50,93,insulin_signalling,1,0.02
50,93,glucose_metabolism,2,0.04
50,93,beta_cell_biology,1,0.02
50,93,mitochondrial_function,4,0.08
50,93,oxidative_phosphorylation,4,0.08
50,93,pancreatic_development,1,0.02
50,93,lipid_metabolism,0,0.0
50,93,known_t2d_gwas_or_monogenic,4,0.08
50,94,insulin_signalling,0,0.0
50,94,glucose_metabolism,0,0.0
50,94,beta_cell_biology,4,0.08
50,94,mitochondrial_function,0,0.0
50,94,oxidative_phosphorylation,0,0.0
50,94,pancreatic_development,2,0.04
50,94,lipid_metabolism,0,0.0
50,94,known_t2d_gwas_or_monogenic,4,0.08
50,95,insulin_signalling,1,0.02
50,95,glucose_metabolism,1,0.02
50,95,beta_cell_biology,2,0.04
50,95,mitochondrial_function,1,0.02
50,95,oxidative_phosphorylation,1,0.02
50,95,pancreatic_development,1,0.02
50,95,lipid_metabolism,1,0.02
50,95,known_t2d_gwas_or_monogenic,5,0.1
50,96,insulin_signalling,0,0.0
50,96,glucose_metabolism,0,0.0
50,96,beta_cell_biology,0,0.0
50,96,mitochondrial_function,3,0.06
50,96,oxidative_phosphorylation,3,0.06
50,96,pancreatic_development,0,0.0
50,96,lipid_metabolism,0,0.0
50,96,known_t2d_gwas_or_monogenic,2,0.04
50,97,insulin_signalling,1,0.02
50,97,glucose_metabolism,0,0.0
50,97,beta_cell_biology,3,0.06
50,97,mitochondrial_function,4,0.08
50,97,oxidative_phosphorylation,4,0.08
50,97,pancreatic_development,2,0.04
50,97,lipid_metabolism,0,0.0
50,97,known_t2d_gwas_or_monogenic,5,0.1
50,98,insulin_signalling,0,0.0
50,98,glucose_metabolism,1,0.02
50,98,beta_cell_biology,2,0.04
50,98,mitochondrial_function,4,0.08
50,98,oxidative_phosphorylation,4,0.08
50,98,pancreatic_development,2,0.04
50,98,lipid_metabolism,0,0.0
50,98,known_t2d_gwas_or_monogenic,3,0.06
50,99,insulin_signalling,1,0.02
50,99,glucose_metabolism,1,0.02
50,99,beta_cell_biology,4,0.08
50,99,mitochondrial_function,0,0.0
50,99,oxidative_phosphorylation,0,0.0
50,99,pancreatic_development,1,0.02
50,99,lipid_metabolism,0,0.0
50,99,known_t2d_gwas_or_monogenic,8,0.16
50,100,insulin_signalling,0,0.0
50,100,glucose_metabolism,0,0.0
50,100,beta_cell_biology,3,0.06
50,100,mitochondrial_function,2,0.04
50,100,oxidative_phosphorylation,2,0.04
50,100,pancreatic_development,2,0.04
50,100,lipid_metabolism,0,0.0
50,100,known_t2d_gwas_or_monogenic,3,0.06
50,101,insulin_signalling,1,0.02
50,101,glucose_metabolism,0,0.0
50,101,beta_cell_biology,1,0.02
50,101,mitochondrial_function,2,0.04
50,101,oxidative_phosphorylation,2,0.04
50,101,pancreatic_development,1,0.02
50,101,lipid_metabolism,0,0.0
50,101,known_t2d_gwas_or_monogenic,2,0.04
50,102,insulin_signalling,0,0.0
50,102,glucose_metabolism,0,0.0
50,102,beta_cell_biology,2,0.04
50,102,mitochondrial_function,3,0.06
50,102,oxidative_phosphorylation,3,0.06
50,102,pancreatic_development,1,0.02
50,102,lipid_metabolism,0,0.0
50,102,known_t2d_gwas_or_monogenic,5,0.1
50,103,insulin_signalling,0,0.0
50,103,glucose_metabolism,1,0.02
50,103,beta_cell_biology,1,0.02
50,103,mitochondrial_function,2,0.04
50,103,oxidative_phosphorylation,2,0.04
50,103,pancreatic_development,1,0.02
50,103,lipid_metabolism,0,0.0
50,103,known_t2d_gwas_or_monogenic,1,0.02
50,104,insulin_signalling,0,0.0
50,104,glucose_metabolism,1,0.02
50,104,beta_cell_biology,3,0.06
50,104,mitochondrial_function,1,0.02
50,104,oxidative_phosphorylation,1,0.02
50,104,pancreatic_development,0,0.0
50,104,lipid_metabolism,1,0.02
50,104,known_t2d_gwas_or_monogenic,4,0.08
50,105,insulin_signalling,0,0.0
50,105,glucose_metabolism,0,0.0
50,105,beta_cell_biology,2,0.04
50,105,mitochondrial_function,0,0.0
50,105,oxidative_phosphorylation,0,0.0
50,105,pancreatic_development,1,0.02
50,105,lipid_metabolism,0,0.0
50,105,known_t2d_gwas_or_monogenic,3,0.06
50,106,insulin_signalling,1,0.02
50,106,glucose_metabolism,0,0.0
50,106,beta_cell_biology,2,0.04
50,106,mitochondrial_function,3,0.06
50,106,oxidative_phosphorylation,3,0.06
50,106,pancreatic_development,2,0.04
50,106,lipid_metabolism,0,0.0
50,106,known_t2d_gwas_or_monogenic,2,0.04
50,107,insulin_signalling,1,0.02
50,107,glucose_metabolism,0,0.0
50,107,beta_cell_biology,1,0.02
50,107,mitochondrial_function,2,0.04
50,107,oxidative_phosphorylation,2,0.04
50,107,pancreatic_development,0,0.0
50,107,lipid_metabolism,0,0.0
50,107,known_t2d_gwas_or_monogenic,2,0.04
50,108,insulin_signalling,1,0.02
50,108,glucose_metabolism,0,0.0
50,108,beta_cell_biology,2,0.04
50,108,mitochondrial_function,2,0.04
50,108,oxidative_phosphorylation,2,0.04
50,108,pancreatic_development,1,0.02
50,108,lipid_metabolism,0,0.0
50,108,known_t2d_gwas_or_monogenic,3,0.06
50,109,insulin_signalling,0,0.0
50,109,glucose_metabolism,2,0.04
50,109,beta_cell_biology,0,0.0
50,109,mitochondrial_function,1,0.02
50,109,oxidative_phosphorylation,1,0.02
50,109,pancreatic_development,0,0.0
50,109,lipid_metabolism,0,0.0
50,109,known_t2d_gwas_or_monogenic,3,0.06
50,110,insulin_signalling,1,0.02
50,110,glucose_metabolism,0,0.0
50,110,beta_cell_biology,3,0.06
50,110,mitochondrial_function,1,0.02
50,110,oxidative_phosphorylation,1,0.02
50,110,pancreatic_development,1,0.02
50,110,lipid_metabolism,0,0.0
50,110,known_t2d_gwas_or_monogenic,4,0.08
50,111,insulin_signalling,0,0.0
50,111,glucose_metabolism,1,0.02
50,111,beta_cell_biology,2,0.04
50,111,mitochondrial_function,2,0.04
50,111,oxidative_phosphorylation,2,0.04
50,111,pancreatic_development,0,0.0
50,111,lipid_metabolism,0,0.0
50,111,known_t2d_gwas_or_monogenic,3,0.06
50,112,insulin_signalling,0,0.0
50,112,glucose_metabolism,1,0.02
50,112,beta_cell_biology,4,0.08
50,112,mitochondrial_function,2,0.04
50,112,oxidative_phosphorylation,2,0.04
50,112,pancreatic_development,3,0.06
50,112,lipid_metabolism,0,0.0
50,112,known_t2d_gwas_or_monogenic,4,0.08
50,113,insulin_signalling,0,0.0
50,113,glucose_metabolism,0,0.0
50,113,beta_cell_biology,1,0.02
50,113,mitochondrial_function,2,0.04
50,113,oxidative_phosphorylation,2,0.04
50,113,pancreatic_development,0,0.0
50,113,lipid_metabolism,0,0.0
50,113,known_t2d_gwas_or_monogenic,2,0.04
50,114,insulin_signalling,0,0.0
50,114,glucose_metabolism,0,0.0
50,114,beta_cell_biology,1,0.02
50,114,mitochondrial_function,3,0.06
50,114,oxidative_phosphorylation,3,0.06
50,114,pancreatic_development,0,0.0
50,114,lipid_metabolism,0,0.0
50,114,known_t2d_gwas_or_monogenic,3,0.06
50,115,insulin_signalling,1,0.02
50,115,glucose_metabolism,0,0.0
50,115,beta_cell_biology,2,0.04
50,115,mitochondrial_function,3,0.06
50,115,oxidative_phosphorylation,3,0.06
50,115,pancreatic_development,1,0.02
50,115,lipid_metabolism,0,0.0
50,115,known_t2d_gwas_or_monogenic,3,0.06
50,116,insulin_signalling,0,0.0
50,116,glucose_metabolism,0,0.0
50,116,beta_cell_biology,1,0.02
50,116,mitochondrial_function,0,0.0
50,116,oxidative_phosphorylation,0,0.0
50,116,pancreatic_development,0,0.0
50,116,lipid_metabolism,0,0.0
50,116,known_t2d_gwas_or_monogenic,3,0.06
50,117,insulin_signalling,0,0.0
50,117,glucose_metabolism,0,0.0
50,117,beta_cell_biology,1,0.02
50,117,mitochondrial_function,4,0.08
50,117,oxidative_phosphorylation,4,0.08
50,117,pancreatic_development,1,0.02
50,117,lipid_metabolism,1,0.02
50,117,known_t2d_gwas_or_monogenic,2,0.04
50,118,insulin_signalling,0,0.0
50,118,glucose_metabolism,2,0.04
50,118,beta_cell_biology,1,0.02
50,118,mitochondrial_function,4,0.08
50,118,oxidative_phosphorylation,4,0.08
50,118,pancreatic_development,0,0.0
50,118,lipid_metabolism,0,0.0
50,118,known_t2d_gwas_or_monogenic,2,0.04
50,119,insulin_signalling,0,0.0
50,119,glucose_metabolism,1,0.02
50,119,beta_cell_biology,0,0.0
50,119,mitochondrial_function,3,0.06
50,119,oxidative_phosphorylation,3,0.06
50,119,pancreatic_development,0,0.0
50,119,lipid_metabolism,0,0.0
50,119,known_t2d_gwas_or_monogenic,0,0.0
50,120,insulin_signalling,0,0.0
50,120,glucose_metabolism,1,0.02
50,120,beta_cell_biology,2,0.04
50,120,mitochondrial_function,2,0.04
50,120,oxidative_phosphorylation,2,0.04
50,120,pancreatic_development,1,0.02
50,120,lipid_metabolism,0,0.0
50,120,known_t2d_gwas_or_monogenic,3,0.06
50,121,insulin_signalling,0,0.0
50,121,glucose_metabolism,0,0.0
50,121,beta_cell_biology,0,0.0
50,121,mitochondrial_function,5,0.1
50,121,oxidative_phosphorylation,5,0.1
50,121,pancreatic_development,0,0.0
50,121,lipid_metabolism,1,0.02
50,121,known_t2d_gwas_or_monogenic,1,0.02
50,122,insulin_signalling,0,0.0
50,122,glucose_metabolism,0,0.0
50,122,beta_cell_biology,1,0.02
50,122,mitochondrial_function,1,0.02
50,122,oxidative_phosphorylation,1,0.02
50,122,pancreatic_development,0,0.0
50,122,lipid_metabolism,0,0.0
50,122,known_t2d_gwas_or_monogenic,1,0.02
50,123,insulin_signalling,1,0.02
50,123,glucose_metabolism,0,0.0
50,123,beta_cell_biology,1,0.02
50,123,mitochondrial_function,2,0.04
50,123,oxidative_phosphorylation,2,0.04
50,123,pancreatic_development,0,0.0
50,123,lipid_metabolism,0,0.0
50,123,known_t2d_gwas_or_monogenic,3,0.06
50,124,insulin_signalling,0,0.0
50,124,glucose_metabolism,1,0.02
50,124,beta_cell_biology,3,0.06
50,124,mitochondrial_function,1,0.02
50,124,oxidative_phosphorylation,1,0.02
50,124,pancreatic_development,1,0.02
50,124,lipid_metabolism,0,0.0
50,124,known_t2d_gwas_or_monogenic,4,0.08
50,125,insulin_signalling,1,0.02
50,125,glucose_metabolism,0,0.0
50,125,beta_cell_biology,1,0.02
50,125,mitochondrial_function,4,0.08
50,125,oxidative_phosphorylation,4,0.08
50,125,pancreatic_development,0,0.0
50,125,lipid_metabolism,0,0.0
50,125,known_t2d_gwas_or_monogenic,2,0.04
50,126,insulin_signalling,0,0.0
50,126,glucose_metabolism,0,0.0
50,126,beta_cell_biology,1,0.02
50,126,mitochondrial_function,1,0.02
50,126,oxidative_phosphorylation,1,0.02
50,126,pancreatic_development,0,0.0
50,126,lipid_metabolism,0,0.0
50,126,known_t2d_gwas_or_monogenic,1,0.02
50,127,insulin_signalling,0,0.0
50,127,glucose_metabolism,0,0.0
50,127,beta_cell_biology,0,0.0
50,127,mitochondrial_function,0,0.0
50,127,oxidative_phosphorylation,0,0.0
50,127,pancreatic_development,0,0.0
50,127,lipid_metabolism,1,0.02
50,127,known_t2d_gwas_or_monogenic,2,0.04
50,128,insulin_signalling,1,0.02
50,128,glucose_metabolism,1,0.02
50,128,beta_cell_biology,0,0.0
50,128,mitochondrial_function,0,0.0
50,128,oxidative_phosphorylation,0,0.0
50,128,pancreatic_development,0,0.0
50,128,lipid_metabolism,1,0.02
50,128,known_t2d_gwas_or_monogenic,3,0.06
50,129,insulin_signalling,0,0.0
50,129,glucose_metabolism,0,0.0
50,129,beta_cell_biology,3,0.06
50,129,mitochondrial_function,3,0.06
50,129,oxidative_phosphorylation,3,0.06
50,129,pancreatic_development,0,0.0
50,129,lipid_metabolism,1,0.02
50,129,known_t2d_gwas_or_monogenic,3,0.06
50,130,insulin_signalling,0,0.0
50,130,glucose_metabolism,1,0.02
50,130,beta_cell_biology,1,0.02
50,130,mitochondrial_function,2,0.04
50,130,oxidative_phosphorylation,2,0.04
50,130,pancreatic_development,1,0.02
50,130,lipid_metabolism,1,0.02
50,130,known_t2d_gwas_or_monogenic,3,0.06
50,131,insulin_signalling,0,0.0
50,131,glucose_metabolism,3,0.06
50,131,beta_cell_biology,2,0.04
50,131,mitochondrial_function,2,0.04
50,131,oxidative_phosphorylation,2,0.04
50,131,pancreatic_development,1,0.02
50,131,lipid_metabolism,0,0.0
50,131,known_t2d_gwas_or_monogenic,3,0.06
50,132,insulin_signalling,0,0.0
50,132,glucose_metabolism,0,0.0
50,132,beta_cell_biology,1,0.02
50,132,mitochondrial_function,1,0.02
50,132,oxidative_phosphorylation,1,0.02
50,132,pancreatic_development,0,0.0
50,132,lipid_metabolism,0,0.0
50,132,known_t2d_gwas_or_monogenic,1,0.02
50,133,insulin_signalling,0,0.0
50,133,glucose_metabolism,0,0.0
50,133,beta_cell_biology,3,0.06
50,133,mitochondrial_function,2,0.04
50,133,oxidative_phosphorylation,2,0.04
50,133,pancreatic_development,2,0.04
50,133,lipid_metabolism,1,0.02
50,133,known_t2d_gwas_or_monogenic,2,0.04
50,134,insulin_signalling,1,0.02
50,134,glucose_metabolism,0,0.0
50,134,beta_cell_biology,2,0.04
50,134,mitochondrial_function,3,0.06
50,134,oxidative_phosphorylation,3,0.06
50,134,pancreatic_development,1,0.02
50,134,lipid_metabolism,0,0.0
50,134,known_t2d_gwas_or_monogenic,3,0.06
50,135,insulin_signalling,0,0.0
50,135,glucose_metabolism,1,0.02
50,135,beta_cell_biology,1,0.02
50,135,mitochondrial_function,3,0.06
50,135,oxidative_phosphorylation,3,0.06
50,135,pancreatic_development,0,0.0
50,135,lipid_metabolism,0,0.0
50,135,known_t2d_gwas_or_monogenic,2,0.04
50,136,insulin_signalling,0,0.0
50,136,glucose_metabolism,2,0.04
50,136,beta_cell_biology,2,0.04
50,136,mitochondrial_function,2,0.04
50,136,oxidative_phosphorylation,2,0.04
50,136,pancreatic_development,1,0.02
50,136,lipid_metabolism,0,0.0
50,136,known_t2d_gwas_or_monogenic,2,0.04
50,137,insulin_signalling,0,0.0
50,137,glucose_metabolism,0,0.0
50,137,beta_cell_biology,3,0.06
50,137,mitochondrial_function,3,0.06
50,137,oxidative_phosphorylation,3,0.06
50,137,pancreatic_development,1,0.02
50,137,lipid_metabolism,1,0.02
50,137,known_t2d_gwas_or_monogenic,3,0.06
50,138,insulin_signalling,0,0.0
50,138,glucose_metabolism,0,0.0
50,138,beta_cell_biology,1,0.02
50,138,mitochondrial_function,1,0.02
50,138,oxidative_phosphorylation,1,0.02
50,138,pancreatic_development,1,0.02
50,138,lipid_metabolism,0,0.0
50,138,known_t2d_gwas_or_monogenic,1,0.02
50,139,insulin_signalling,0,0.0
50,139,glucose_metabolism,2,0.04
50,139,beta_cell_biology,1,0.02
50,139,mitochondrial_function,3,0.06
50,139,oxidative_phosphorylation,3,0.06
50,139,pancreatic_development,0,0.0
50,139,lipid_metabolism,0,0.0
50,139,known_t2d_gwas_or_monogenic,2,0.04
50,140,insulin_signalling,0,0.0
50,140,glucose_metabolism,0,0.0
50,140,beta_cell_biology,3,0.06
50,140,mitochondrial_function,0,0.0
50,140,oxidative_phosphorylation,0,0.0
50,140,pancreatic_development,2,0.04
50,140,lipid_metabolism,1,0.02
50,140,known_t2d_gwas_or_monogenic,3,0.06
50,141,insulin_signalling,0,0.0
50,141,glucose_metabolism,0,0.0
50,141,beta_cell_biology,3,0.06
50,141,mitochondrial_function,4,0.08
50,141,oxidative_phosphorylation,4,0.08
50,141,pancreatic_development,1,0.02
50,141,lipid_metabolism,1,0.02
50,141,known_t2d_gwas_or_monogenic,3,0.06
50,142,insulin_signalling,0,0.0
50,142,glucose_metabolism,0,0.0
50,142,beta_cell_biology,3,0.06
50,142,mitochondrial_function,2,0.04
50,142,oxidative_phosphorylation,2,0.04
50,142,pancreatic_development,1,0.02
50,142,lipid_metabolism,0,0.0
50,142,known_t2d_gwas_or_monogenic,3,0.06
50,143,insulin_signalling,0,0.0
50,143,glucose_metabolism,1,0.02
50,143,beta_cell_biology,1,0.02
50,143,mitochondrial_function,1,0.02
50,143,oxidative_phosphorylation,1,0.02
50,143,pancreatic_development,1,0.02
50,143,lipid_metabolism,0,0.0
50,143,known_t2d_gwas_or_monogenic,1,0.02
50,144,insulin_signalling,1,0.02
50,144,glucose_metabolism,0,0.0
50,144,beta_cell_biology,4,0.08
50,144,mitochondrial_function,1,0.02
50,144,oxidative_phosphorylation,1,0.02
50,144,pancreatic_development,3,0.06
50,144,lipid_metabolism,0,0.0
50,144,known_t2d_gwas_or_monogenic,4,0.08
50,145,insulin_signalling,0,0.0
50,145,glucose_metabolism,1,0.02
50,145,beta_cell_biology,4,0.08
50,145,mitochondrial_function,2,0.04
50,145,oxidative_phosphorylation,2,0.04
50,145,pancreatic_development,2,0.04
50,145,lipid_metabolism,0,0.0
50,145,known_t2d_gwas_or_monogenic,7,0.14
50,146,insulin_signalling,0,0.0
50,146,glucose_metabolism,0,0.0
50,146,beta_cell_biology,1,0.02
50,146,mitochondrial_function,3,0.06
50,146,oxidative_phosphorylation,3,0.06
50,146,pancreatic_development,1,0.02
50,146,lipid_metabolism,0,0.0
50,146,known_t2d_gwas_or_monogenic,1,0.02
50,147,insulin_signalling,0,0.0
50,147,glucose_metabolism,0,0.0
50,147,beta_cell_biology,3,0.06
50,147,mitochondrial_function,3,0.06
50,147,oxidative_phosphorylation,3,0.06
50,147,pancreatic_development,1,0.02
50,147,lipid_metabolism,0,0.0
50,147,known_t2d_gwas_or_monogenic,3,0.06
50,148,insulin_signalling,0,0.0
50,148,glucose_metabolism,0,0.0
50,148,beta_cell_biology,2,0.04
50,148,mitochondrial_function,3,0.06
50,148,oxidative_phosphorylation,3,0.06
50,148,pancreatic_development,1,0.02
50,148,lipid_metabolism,1,0.02
50,148,known_t2d_gwas_or_monogenic,2,0.04
50,149,insulin_signalling,1,0.02
50,149,glucose_metabolism,0,0.0
50,149,beta_cell_biology,3,0.06
50,149,mitochondrial_function,1,0.02
50,149,oxidative_phosphorylation,1,0.02
50,149,pancreatic_development,1,0.02
50,149,lipid_metabolism,0,0.0
50,149,known_t2d_gwas_or_monogenic,4,0.08
50,150,insulin_signalling,0,0.0
50,150,glucose_metabolism,0,0.0
50,150,beta_cell_biology,2,0.04
50,150,mitochondrial_function,1,0.02
50,150,oxidative_phosphorylation,1,0.02
50,150,pancreatic_development,0,0.0
50,150,lipid_metabolism,0,0.0
50,150,known_t2d_gwas_or_monogenic,3,0.06
50,151,insulin_signalling,0,0.0
50,151,glucose_metabolism,0,0.0
50,151,beta_cell_biology,0,0.0
50,151,mitochondrial_function,1,0.02
50,151,oxidative_phosphorylation,1,0.02
50,151,pancreatic_development,0,0.0
50,151,lipid_metabolism,0,0.0
50,151,known_t2d_gwas_or_monogenic,1,0.02
50,152,insulin_signalling,0,0.0
50,152,glucose_metabolism,1,0.02
50,152,beta_cell_biology,1,0.02
50,152,mitochondrial_function,2,0.04
50,152,oxidative_phosphorylation,2,0.04
50,152,pancreatic_development,0,0.0
50,152,lipid_metabolism,0,0.0
50,152,known_t2d_gwas_or_monogenic,2,0.04
50,153,insulin_signalling,0,0.0
50,153,glucose_metabolism,1,0.02
50,153,beta_cell_biology,3,0.06
50,153,mitochondrial_function,2,0.04
50,153,oxidative_phosphorylation,2,0.04
50,153,pancreatic_development,2,0.04
50,153,lipid_metabolism,0,0.0
50,153,known_t2d_gwas_or_monogenic,5,0.1
50,154,insulin_signalling,0,0.0
50,154,glucose_metabolism,0,0.0
50,154,beta_cell_biology,2,0.04
50,154,mitochondrial_function,3,0.06
50,154,oxidative_phosphorylation,3,0.06
50,154,pancreatic_development,1,0.02
50,154,lipid_metabolism,1,0.02
50,154,known_t2d_gwas_or_monogenic,2,0.04
50,155,insulin_signalling,0,0.0
50,155,glucose_metabolism,1,0.02
50,155,beta_cell_biology,3,0.06
50,155,mitochondrial_function,0,0.0
50,155,oxidative_phosphorylation,0,0.0
50,155,pancreatic_development,2,0.04
50,155,lipid_metabolism,1,0.02
50,155,known_t2d_gwas_or_monogenic,3,0.06
50,156,insulin_signalling,0,0.0
50,156,glucose_metabolism,1,0.02
50,156,beta_cell_biology,2,0.04
50,156,mitochondrial_function,3,0.06
50,156,oxidative_phosphorylation,3,0.06
50,156,pancreatic_development,0,0.0
50,156,lipid_metabolism,1,0.02
50,156,known_t2d_gwas_or_monogenic,3,0.06
50,157,insulin_signalling,0,0.0
50,157,glucose_metabolism,1,0.02
50,157,beta_cell_biology,0,0.0
50,157,mitochondrial_function,1,0.02
50,157,oxidative_phosphorylation,1,0.02
50,157,pancreatic_development,0,0.0
50,157,lipid_metabolism,0,0.0
50,157,known_t2d_gwas_or_monogenic,2,0.04
50,158,insulin_signalling,1,0.02
50,158,glucose_metabolism,0,0.0
50,158,beta_cell_biology,3,0.06
50,158,mitochondrial_function,2,0.04
50,158,oxidative_phosphorylation,2,0.04
50,158,pancreatic_development,2,0.04
50,158,lipid_metabolism,0,0.0
50,158,known_t2d_gwas_or_monogenic,4,0.08
50,159,insulin_signalling,0,0.0
50,159,glucose_metabolism,0,0.0
50,159,beta_cell_biology,1,0.02
50,159,mitochondrial_function,1,0.02
50,159,oxidative_phosphorylation,1,0.02
50,159,pancreatic_development,0,0.0
50,159,lipid_metabolism,0,0.0
50,159,known_t2d_gwas_or_monogenic,2,0.04
50,160,insulin_signalling,0,0.0
50,160,glucose_metabolism,0,0.0
50,160,beta_cell_biology,2,0.04
50,160,mitochondrial_function,2,0.04
50,160,oxidative_phosphorylation,2,0.04
50,160,pancreatic_development,2,0.04
50,160,lipid_metabolism,0,0.0
50,160,known_t2d_gwas_or_monogenic,1,0.02
50,161,insulin_signalling,0,0.0
50,161,glucose_metabolism,0,0.0
50,161,beta_cell_biology,1,0.02
50,161,mitochondrial_function,1,0.02
50,161,oxidative_phosphorylation,1,0.02
50,161,pancreatic_development,1,0.02
50,161,lipid_metabolism,0,0.0
50,161,known_t2d_gwas_or_monogenic,2,0.04
50,162,insulin_signalling,0,0.0
50,162,glucose_metabolism,0,0.0
50,162,beta_cell_biology,2,0.04
50,162,mitochondrial_function,5,0.1
50,162,oxidative_phosphorylation,5,0.1
50,162,pancreatic_development,0,0.0
