sample_index,gene_symbol,true_label,mean_percentile_rank,sd_percentile_rank,mean_rank,best_rank,consensus_rank,external_sets_x,n_external_sets_x,is_external_supported,n_curated_pathways,curated_pathways,is_pathway_supported,n_external_sets_y,external_sets_y,n_external_sets,external_sets,relabel_audit_priority,external_evidence_strength,case_interpretation
247,SCART1,0,0.82964,0.11639,308.5,174,210,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1010,ACVR2A,1,0.82839,0.1809,310.75,10,211,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
31,JADE1,1,0.82839,0.05209,310.75,212,211,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1532,LIPH,1,0.82812,0.20573,311.25,44,213,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
433,GTF2IRD1,1,0.82742,0.068,312.5,238,214,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
407,PDE4B,1,0.82673,0.07894,313.75,154,215,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1754,NDUFB6,1,0.82604,0.072,315.0,231,216,Mitochondrial_OXPHOS_complex_I,1,False,1,Mitochondrial_complex_I_OXPHOS,True,1.0,Mitochondrial_OXPHOS_complex_I,0,,,,Lower-priority / background candidate
1558,GAL3ST2,1,0.82562,0.16035,315.75,133,217,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1294,EIF4E2,1,0.82452,0.12017,317.75,175,218,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
374,CEP63,1,0.82341,0.05203,319.75,259,219,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1623,TBC1D3,1,0.82341,0.24652,319.75,52,219,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
58,WIPI1,1,0.82299,0.04109,320.5,245,221,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1434,ZNF879,1,0.82299,0.21287,320.5,16,221,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
777,HUWE1,1,0.82216,0.08716,322.0,101,223,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1528,MBOAT1,1,0.82133,0.1769,323.5,103,224,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
161,KRT36,1,0.82119,0.1226,323.75,24,225,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
812,COA6,1,0.82091,0.13442,324.25,54,226,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1671,SMC2,1,0.81925,0.15905,327.25,103,227,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
411,CFAP65,1,0.81925,0.10573,327.25,155,227,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1108,ADAMTS9,1,0.81911,0.15246,327.5,180,229,Known_T2D_GWAS_or_genetic_risk,1,False,1,Known_T2D_GWAS_loci,True,1.0,Known_T2D_GWAS_or_genetic_risk,0,,,,Lower-priority / background candidate
502,HMGA2,1,0.81911,0.03884,327.5,238,230,Known_T2D_GWAS_or_genetic_risk,1,False,1,Known_T2D_GWAS_loci,True,1.0,Known_T2D_GWAS_or_genetic_risk,0,,,,Lower-priority / background candidate
1417,TLE4,1,0.81856,0.17282,328.5,137,231,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1226,REM2,1,0.81828,0.08177,329.0,152,232,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
233,GDF7,1,0.81801,0.13504,329.5,108,233,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1457,MTHFD2,1,0.81731,0.13342,330.75,146,234,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
747,MARCHF10,0,0.81717,0.24348,331.0,7,235,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1082,GCK,1,0.81565,0.13668,333.75,98,236,Beta_cell_function_or_development; Diabetes_drug_targets_or_pharmacology; Glucose_metabolism_transport_or_insulin_secretion; Known_T2D_GWAS_or_genetic_risk,4,False,5,Beta_cell_function_development; Glucose_metabolism_transport; Incretin_diabetes_pharmacology; Insulin_secretion_KATP_Ca; Known_T2D_GWAS_loci,True,4.0,Beta_cell_function_or_development; Diabetes_drug_targets_or_pharmacology; Glucose_metabolism_transport_or_insulin_secretion; Known_T2D_GWAS_or_genetic_risk,0,,,,Lower-priority / background candidate
1625,SNX11,1,0.81288,0.07826,338.75,233,237,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1230,POU5F1B,0,0.8126,0.14893,339.25,78,238,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1748,MEOX2,1,0.81205,0.23972,340.25,55,239,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1327,CLIC5,1,0.8115,0.22568,341.25,20,240,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
779,EBF2,1,0.81136,0.05842,341.5,243,241,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1088,RASSF9,0,0.81108,0.11568,342.0,139,242,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
121,SORT1,0,0.81011,0.10574,343.75,217,243,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
393,ICE1,1,0.80956,0.0692,344.75,277,244,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
102,PTGFRN,1,0.80942,0.14929,345.0,28,245,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
9,STEAP1,1,0.80817,0.08202,347.25,216,246,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1006,PPARG,1,0.80789,0.06667,347.75,276,247,Diabetes_drug_targets_or_pharmacology; Known_T2D_GWAS_or_genetic_risk,2,False,3,Incretin_diabetes_pharmacology; Insulin_signalling; Known_T2D_GWAS_loci,True,2.0,Diabetes_drug_targets_or_pharmacology; Known_T2D_GWAS_or_genetic_risk,0,,,,Lower-priority / background candidate
210,COL23A1,0,0.80776,0.26343,348.0,3,248,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1461,DNAJC10,1,0.80762,0.23682,348.25,58,249,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
367,ZNF689,1,0.80762,0.25547,348.25,59,249,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1649,PRC1,1,0.8072,0.09062,349.0,200,251,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1315,NKX6-3,0,0.80679,0.08865,349.75,180,252,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
811,IL12RB1,1,0.80609,0.10999,351.0,89,253,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
77,EXOSC10,0,0.80582,0.10447,351.5,103,254,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
378,AMDHD1,1,0.80402,0.13128,354.75,181,255,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1164,PENK,1,0.80374,0.09592,355.25,184,256,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
188,ADRA1D,1,0.80332,0.17232,356.0,158,257,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1058,TRIM66,1,0.80263,0.19015,357.25,38,258,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1391,FGGY,1,0.80249,0.15318,357.5,63,259,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1064,PELO,1,0.80152,0.0617,359.25,217,260,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1148,ZNF26,1,0.80083,0.04431,360.5,253,261,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1637,MIER2,1,0.80083,0.17234,360.5,143,262,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1320,SH3RF1,1,0.79972,0.10855,362.5,144,263,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1033,REV3L,1,0.79972,0.0424,362.5,254,263,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
803,KL,0,0.79945,0.08266,363.0,149,265,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1035,RPTN,0,0.79903,0.04173,363.75,268,266,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
151,PPM1F,1,0.79875,0.06784,364.25,232,267,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1794,MAST2,1,0.79862,0.20692,364.5,125,268,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
629,SOX7,0,0.79834,0.12452,365.0,244,269,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
724,POTEG,1,0.79792,0.1039,365.75,188,270,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
271,COL13A1,0,0.79709,0.14568,367.25,123,271,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1643,SLCO4A1,1,0.79709,0.20665,367.25,62,272,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
831,P2RY12,1,0.79695,0.2172,367.5,80,273,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
141,CCDC74B,0,0.7964,0.12134,368.5,222,274,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
183,ZNF326,1,0.79557,0.28869,370.0,19,275,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1535,SCGB1D2,1,0.79391,0.13177,373.0,187,276,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
316,SLC38A11,1,0.79377,0.13355,373.25,46,277,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
573,TSPEAR,1,0.79321,0.16455,374.25,71,278,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1543,HECTD1,1,0.79238,0.10267,375.75,255,279,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1134,DRC7,1,0.79086,0.1479,378.5,171,280,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1113,ADO,1,0.7903,0.02233,379.5,329,281,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
444,PPP4R3C,1,0.78947,0.12062,381.0,79,282,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
796,ZMIZ1,1,0.7892,0.08157,381.5,209,283,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
773,SIGLEC9,1,0.7885,0.19643,382.75,51,284,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
241,USP27X,1,0.78837,0.07964,383.0,179,285,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1538,GLP2R,0,0.78698,0.12961,385.5,173,286,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
472,ZNF25,1,0.7867,0.14763,386.0,154,287,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1170,INS,1,0.78601,0.19976,387.25,131,288,Beta_cell_function_or_development,1,False,2,Beta_cell_function_development; Insulin_secretion_KATP_Ca,True,1.0,Beta_cell_function_or_development,0,,,,Lower-priority / background candidate
1287,BEND2,1,0.78573,0.11267,387.75,131,289,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
255,INSR,1,0.78476,0.09004,389.5,162,290,Diabetes_drug_targets_or_pharmacology; Glucose_metabolism_transport_or_insulin_secretion; Known_T2D_GWAS_or_genetic_risk,3,False,4,Glucose_metabolism_transport; Incretin_diabetes_pharmacology; Insulin_signalling; Known_T2D_GWAS_loci,True,3.0,Diabetes_drug_targets_or_pharmacology; Glucose_metabolism_transport_or_insulin_secretion; Known_T2D_GWAS_or_genetic_risk,0,,,,Lower-priority / background candidate
751,KCP,1,0.78449,0.22291,390.0,50,291,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
733,SCARB2,0,0.78352,0.21736,391.75,26,292,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1255,PCBD1,1,0.78255,0.26439,393.5,45,293,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1413,FCHSD2,1,0.78172,0.19206,395.0,203,294,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1480,OR4D1,0,0.78116,0.19346,396.0,87,295,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
883,LRRC74A,1,0.78089,0.3816,396.5,21,296,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
885,HERC2,1,0.78075,0.0324,396.75,315,297,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1095,SGK2,1,0.77992,0.20371,398.25,41,298,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1124,RREB1,1,0.77978,0.0429,398.5,307,299,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
649,TMEM230,1,0.77922,0.12422,399.5,86,300,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1177,FBXO11,1,0.77881,0.09365,400.25,172,301,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1547,C1ORF167,0,0.77839,0.19125,401.0,132,302,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1585,PPP2R1A,1,0.77798,0.14077,401.75,189,303,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1205,AKT2,1,0.7777,0.12878,402.25,228,304,Glucose_metabolism_transport_or_insulin_secretion,1,False,2,Glucose_metabolism_transport; Insulin_signalling,True,1.0,Glucose_metabolism_transport_or_insulin_secretion,0,,,,Lower-priority / background candidate
1219,HELB,1,0.77632,0.1178,404.75,134,305,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1730,NDUFV2,1,0.77493,0.10645,407.25,149,306,Mitochondrial_OXPHOS_complex_I,1,False,1,Mitochondrial_complex_I_OXPHOS,True,1.0,Mitochondrial_OXPHOS_complex_I,0,,,,Lower-priority / background candidate
29,OR2T34,1,0.77452,0.05749,408.0,314,307,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
370,TNFAIP6,1,0.77452,0.03304,408.0,339,308,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1495,GALNT3,0,0.77341,0.18751,410.0,176,309,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1490,ITPKB,1,0.77313,0.05624,410.5,300,310,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
437,SH3YL1,1,0.77299,0.21099,410.75,154,311,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1094,CAGE1,1,0.77258,0.1529,411.5,64,312,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1371,PPIP5K2,0,0.7723,0.07982,412.0,248,313,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
675,ATAD2,0,0.77216,0.15364,412.25,88,314,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1705,TNFRSF11A,1,0.77188,0.18866,412.75,210,315,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1745,ANKRD17,0,0.77078,0.1714,414.75,155,316,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
461,IL13,1,0.77036,0.06409,415.5,299,317,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1012,PRKN,1,0.76994,0.17371,416.25,125,318,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1747,SIX3,1,0.76994,0.07406,416.25,258,319,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
801,FAF1,1,0.76828,0.15766,419.25,13,320,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1247,ALOXE3,0,0.76787,0.14436,420.0,67,321,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1281,SLX4,0,0.76717,0.12223,421.25,139,322,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
295,SEPTIN3,1,0.76676,0.15272,422.0,76,323,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
841,CCDC152,0,0.76662,0.19694,422.25,31,324,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
294,FBXL13,1,0.76607,0.20497,423.25,215,325,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1474,ETS2,1,0.76551,0.05419,424.25,297,326,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1352,ARHGAP19,1,0.7644,0.18586,426.25,52,327,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
463,POTEB,1,0.7644,0.08243,426.25,259,327,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
150,OR4D2,1,0.76399,0.11558,427.0,237,329,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
875,FSCB,1,0.76399,0.11712,427.0,204,329,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1390,OR5I1,1,0.76357,0.08433,427.75,246,331,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1299,CDKAL1,1,0.76343,0.06812,428.0,247,332,Known_T2D_GWAS_or_genetic_risk,1,False,1,Known_T2D_GWAS_loci,True,1.0,Known_T2D_GWAS_or_genetic_risk,0,,,,Lower-priority / background candidate
498,JPH2,1,0.76316,0.21654,428.5,124,333,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
793,KDM4B,1,0.76288,0.11401,429.0,250,334,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
371,NADK2,1,0.7626,0.21374,429.5,172,335,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1238,GCAT,1,0.76247,0.0536,429.75,325,336,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1209,CGRRF1,0,0.76136,0.08214,431.75,237,337,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
211,FABP9,1,0.76136,0.28366,431.75,12,337,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
727,NDUFS7,0,0.76136,0.07237,431.75,278,339,Mitochondrial_OXPHOS_complex_I,1,False,1,Mitochondrial_complex_I_OXPHOS,True,1.0,Mitochondrial_OXPHOS_complex_I,0,,low,single_source,Current-negative but pathway-supported hypothesis candidate
1508,IGSF23,1,0.76122,0.17346,432.0,66,340,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1087,NLGN1,1,0.75983,0.09812,434.5,315,341,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1436,C19ORF18,0,0.75942,0.1625,435.25,149,342,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
292,ZNF579,1,0.75873,0.07621,436.5,326,343,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
149,HSF2,1,0.75817,0.28659,437.5,118,344,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1734,CCDC6,0,0.75776,0.15788,438.25,176,345,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
846,TFAP2E,1,0.7572,0.05406,439.25,337,346,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
343,VEGFA,0,0.75706,0.05973,439.5,341,347,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1788,L2HGDH,1,0.75693,0.15297,439.75,128,348,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1548,GOLT1B,0,0.75679,0.02876,440.0,389,349,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1435,SF3B3,1,0.75679,0.12882,440.0,169,350,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1485,MAML3,1,0.75609,0.08401,441.25,214,351,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1776,SREBF1,1,0.75609,0.19419,441.25,224,352,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1011,SARDH,1,0.75512,0.32177,443.0,51,353,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
203,ARMC8,1,0.75499,0.25391,443.25,145,354,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
935,SNTB1,1,0.75471,0.11626,443.75,150,355,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1600,ZZEF1,1,0.75374,0.11452,445.5,196,356,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
995,TP53INP1,1,0.75263,0.1278,447.5,206,357,Known_T2D_GWAS_or_genetic_risk,1,False,1,Known_T2D_GWAS_loci,True,1.0,Known_T2D_GWAS_or_genetic_risk,0,,,,Lower-priority / background candidate
1395,CALCR,0,0.75235,0.217,448.0,38,358,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
999,ZC3H6,0,0.75235,0.19661,448.0,233,358,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
628,NDUFB10,0,0.75208,0.18287,448.5,198,360,Mitochondrial_OXPHOS_complex_I,1,False,1,Mitochondrial_complex_I_OXPHOS,True,1.0,Mitochondrial_OXPHOS_complex_I,0,,moderate,single_source,Current-negative but pathway-supported hypothesis candidate
1162,ACTN1,1,0.75166,0.21351,449.25,207,361,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
442,CAMK2B,0,0.75083,0.23581,450.75,27,362,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
668,ATP5MC1,0,0.75069,0.1946,451.0,18,363,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1630,CCND1,1,0.75069,0.12586,451.0,281,364,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1251,OTULINL,0,0.75,0.11399,452.25,185,365,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1240,MRC2,0,0.74875,0.26536,454.5,98,366,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1679,SLC12A4,1,0.74875,0.04676,454.5,398,366,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1666,EIF5A2,1,0.74862,0.23579,454.75,175,368,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1212,ANKH,1,0.74862,0.19773,454.75,267,368,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1620,MMRN2,0,0.7482,0.11436,455.5,176,370,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1667,LRFN2,1,0.74806,0.17791,455.75,168,371,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
