model_name,sample_index,gene_symbol,true_label,mean_oof_score,sd_oof_score,mean_threshold,pred_vote_rate,n_oof_predictions,aggregated_pred_label,outcome,rank_desc,percentile_rank,display_name
DNABERT2_multimodal,201,XXYLT1,0,0.47446,0.0566,0.55161,0.4,5,0,TN,966,0.46537,DNABERT-2 multimodal
DNABERT2_multimodal,202,SCAF4,0,0.42529,0.04243,0.569,0.0,5,0,TN,1096,0.39335,DNABERT-2 multimodal
DNABERT2_multimodal,203,ARMC8,1,0.78085,0.03833,0.51607,1.0,5,1,TP,156,0.91413,DNABERT-2 multimodal
DNABERT2_multimodal,204,C20ORF96,1,0.69317,0.04366,0.51021,1.0,5,1,TP,373,0.79391,DNABERT-2 multimodal
DNABERT2_multimodal,205,BFSP2,1,0.48493,0.0705,0.46201,0.8,5,1,TP,928,0.48643,DNABERT-2 multimodal
DNABERT2_multimodal,206,PCDHGB5,1,0.76913,0.04148,0.45493,1.0,5,1,TP,181,0.90028,DNABERT-2 multimodal
DNABERT2_multimodal,207,CUL7,0,0.48044,0.08169,0.51229,0.4,5,0,TN,948,0.47535,DNABERT-2 multimodal
DNABERT2_multimodal,208,ZNF704,1,0.76788,0.04193,0.49103,1.0,5,1,TP,184,0.89862,DNABERT-2 multimodal
DNABERT2_multimodal,209,ZNF711,1,0.36886,0.05883,0.52651,0.0,5,0,FN,1242,0.31246,DNABERT-2 multimodal
DNABERT2_multimodal,210,COL23A1,0,0.72533,0.0311,0.51697,1.0,5,1,FP,297,0.83601,DNABERT-2 multimodal
DNABERT2_multimodal,211,FABP9,1,0.81756,0.02701,0.48957,1.0,5,1,TP,76,0.95845,DNABERT-2 multimodal
DNABERT2_multimodal,212,SBF1,1,0.28323,0.0618,0.53615,0.0,5,0,FN,1488,0.17618,DNABERT-2 multimodal
DNABERT2_multimodal,213,MEIS1,1,0.75339,0.03252,0.48984,1.0,5,1,TP,219,0.87922,DNABERT-2 multimodal
DNABERT2_multimodal,214,MYO5C,1,0.8203,0.02246,0.49573,1.0,5,1,TP,70,0.96177,DNABERT-2 multimodal
DNABERT2_multimodal,215,JARID2,0,0.43363,0.05714,0.51998,0.2,5,0,TN,1074,0.40554,DNABERT-2 multimodal
DNABERT2_multimodal,216,CCDC57,1,0.83446,0.03658,0.49198,1.0,5,1,TP,49,0.97341,DNABERT-2 multimodal
DNABERT2_multimodal,217,TSHZ2,1,0.64422,0.05355,0.53885,1.0,5,1,TP,498,0.72465,DNABERT-2 multimodal
DNABERT2_multimodal,218,RMC1,0,0.21991,0.03034,0.49147,0.0,5,0,TN,1685,0.06704,DNABERT-2 multimodal
DNABERT2_multimodal,219,SMIM41,0,0.52849,0.09675,0.53615,0.6,5,1,FP,821,0.54571,DNABERT-2 multimodal
DNABERT2_multimodal,220,RAMP3,1,0.61721,0.04271,0.50564,0.8,5,1,TP,576,0.68144,DNABERT-2 multimodal
DNABERT2_multimodal,221,XRN2,0,0.58225,0.05812,0.56874,0.4,5,0,TN,679,0.62438,DNABERT-2 multimodal
DNABERT2_multimodal,222,CEP350,1,0.51743,0.06735,0.55507,0.4,5,0,FN,845,0.53241,DNABERT-2 multimodal
DNABERT2_multimodal,223,ZCCHC8,1,0.64361,0.06743,0.4996,0.8,5,1,TP,502,0.72244,DNABERT-2 multimodal
DNABERT2_multimodal,224,FAM149B1,1,0.75722,0.0348,0.51841,1.0,5,1,TP,209,0.88476,DNABERT-2 multimodal
DNABERT2_multimodal,225,MS4A14,0,0.71019,0.05415,0.47211,1.0,5,1,FP,332,0.81662,DNABERT-2 multimodal
DNABERT2_multimodal,226,GLRA1,0,0.3591,0.03966,0.44028,0.0,5,0,TN,1275,0.29418,DNABERT-2 multimodal
DNABERT2_multimodal,227,CDC42BPA,0,0.52947,0.02058,0.51896,0.6,5,1,FP,816,0.54848,DNABERT-2 multimodal
DNABERT2_multimodal,228,ONECUT1,1,0.34509,0.02472,0.52313,0.0,5,0,FN,1311,0.27424,DNABERT-2 multimodal
DNABERT2_multimodal,229,FEM1C,0,0.63655,0.0408,0.48307,1.0,5,1,FP,521,0.71191,DNABERT-2 multimodal
DNABERT2_multimodal,230,HMGA1,1,0.80579,0.01197,0.46292,1.0,5,1,TP,99,0.94571,DNABERT-2 multimodal
DNABERT2_multimodal,231,CTTNBP2,0,0.38548,0.05285,0.52235,0.0,5,0,TN,1199,0.33629,DNABERT-2 multimodal
DNABERT2_multimodal,232,RBM23,1,0.66486,0.05597,0.46484,1.0,5,1,TP,447,0.75291,DNABERT-2 multimodal
DNABERT2_multimodal,233,GDF7,1,0.68101,0.03549,0.52017,1.0,5,1,TP,403,0.77728,DNABERT-2 multimodal
DNABERT2_multimodal,234,PDE8B,0,0.23407,0.02463,0.49429,0.0,5,0,TN,1650,0.08643,DNABERT-2 multimodal
DNABERT2_multimodal,235,OCIAD2,1,0.70629,0.04502,0.5148,1.0,5,1,TP,346,0.80886,DNABERT-2 multimodal
DNABERT2_multimodal,236,ZCCHC9,0,0.62832,0.05972,0.49483,1.0,5,1,FP,544,0.69917,DNABERT-2 multimodal
DNABERT2_multimodal,237,CST8,0,0.31206,0.04393,0.49426,0.0,5,0,TN,1395,0.2277,DNABERT-2 multimodal
DNABERT2_multimodal,238,NFATC2,1,0.35605,0.04871,0.50435,0.0,5,0,FN,1283,0.28975,DNABERT-2 multimodal
DNABERT2_multimodal,239,SLCO6A1,1,0.70143,0.04366,0.50712,1.0,5,1,TP,352,0.80554,DNABERT-2 multimodal
DNABERT2_multimodal,240,DGLUCY,1,0.42917,0.0242,0.52764,0.2,5,0,FN,1085,0.39945,DNABERT-2 multimodal
DNABERT2_multimodal,241,USP27X,1,0.7715,0.0124,0.5502,1.0,5,1,TP,179,0.90138,DNABERT-2 multimodal
DNABERT2_multimodal,242,QSER1,0,0.25106,0.0681,0.53885,0.0,5,0,TN,1590,0.11967,DNABERT-2 multimodal
DNABERT2_multimodal,243,PLCL2,0,0.62124,0.05144,0.54204,0.8,5,1,FP,564,0.68809,DNABERT-2 multimodal
DNABERT2_multimodal,244,CEP295,0,0.44786,0.053,0.50765,0.4,5,0,TN,1037,0.42604,DNABERT-2 multimodal
DNABERT2_multimodal,245,ST6GAL1,1,0.63876,0.04191,0.47975,1.0,5,1,TP,517,0.71413,DNABERT-2 multimodal
DNABERT2_multimodal,246,RIN1,0,0.60704,0.0216,0.47834,0.8,5,1,FP,607,0.66427,DNABERT-2 multimodal
DNABERT2_multimodal,247,SCART1,0,0.75133,0.02639,0.54274,1.0,5,1,FP,222,0.87756,DNABERT-2 multimodal
DNABERT2_multimodal,248,EVI2A,0,0.71568,0.05727,0.55,1.0,5,1,FP,322,0.82216,DNABERT-2 multimodal
DNABERT2_multimodal,249,ROPN1,0,0.43274,0.08229,0.50901,0.6,5,1,FP,1078,0.40332,DNABERT-2 multimodal
DNABERT2_multimodal,250,CASS4,1,0.19353,0.01543,0.51443,0.0,5,0,FN,1734,0.03989,DNABERT-2 multimodal
DNABERT2_multimodal,251,SEPHS1,1,0.55835,0.03559,0.49374,0.8,5,1,TP,735,0.59335,DNABERT-2 multimodal
DNABERT2_multimodal,252,HTT,1,0.38086,0.03751,0.49226,0.0,5,0,FN,1206,0.33241,DNABERT-2 multimodal
DNABERT2_multimodal,253,JADE2,0,0.37611,0.09157,0.51819,0.0,5,0,TN,1216,0.32687,DNABERT-2 multimodal
DNABERT2_multimodal,254,ZNF816,1,0.54909,0.037,0.58989,0.2,5,0,FN,765,0.57673,DNABERT-2 multimodal
DNABERT2_multimodal,255,INSR,1,0.68377,0.06157,0.49737,1.0,5,1,TP,395,0.78172,DNABERT-2 multimodal
DNABERT2_multimodal,256,SCGN,1,0.59625,0.05445,0.49972,0.8,5,1,TP,638,0.64709,DNABERT-2 multimodal
DNABERT2_multimodal,257,L3MBTL3,0,0.20885,0.01899,0.44519,0.0,5,0,TN,1708,0.05429,DNABERT-2 multimodal
DNABERT2_multimodal,258,ABTB3,0,0.34905,0.04708,0.4609,0.0,5,0,TN,1299,0.28089,DNABERT-2 multimodal
DNABERT2_multimodal,259,MTNAP1,0,0.7542,0.04727,0.49783,1.0,5,1,FP,213,0.88255,DNABERT-2 multimodal
DNABERT2_multimodal,260,AKAP6,0,0.26651,0.06664,0.5387,0.0,5,0,TN,1543,0.14571,DNABERT-2 multimodal
DNABERT2_multimodal,261,ECE2,0,0.18179,0.02173,0.55854,0.0,5,0,TN,1755,0.02826,DNABERT-2 multimodal
DNABERT2_multimodal,262,GSTT4,0,0.17013,0.01011,0.56615,0.0,5,0,TN,1774,0.01773,DNABERT-2 multimodal
DNABERT2_multimodal,263,TECPR2,1,0.81449,0.03719,0.51239,1.0,5,1,TP,83,0.95457,DNABERT-2 multimodal
DNABERT2_multimodal,264,PIKFYVE,0,0.64832,0.04371,0.5344,1.0,5,1,FP,484,0.73241,DNABERT-2 multimodal
DNABERT2_multimodal,265,DMD,1,0.59808,0.06492,0.57354,0.8,5,1,TP,627,0.65319,DNABERT-2 multimodal
DNABERT2_multimodal,266,RNPEPL1,0,0.41208,0.04344,0.52878,0.2,5,0,TN,1132,0.37341,DNABERT-2 multimodal
DNABERT2_multimodal,267,PHKA1,0,0.65657,0.01689,0.44554,1.0,5,1,FP,467,0.74183,DNABERT-2 multimodal
DNABERT2_multimodal,268,NDUFV1,0,0.80884,0.03766,0.49074,1.0,5,1,FP,95,0.94792,DNABERT-2 multimodal
DNABERT2_multimodal,269,RUNX3,0,0.52669,0.03877,0.47356,0.6,5,1,FP,828,0.54183,DNABERT-2 multimodal
DNABERT2_multimodal,270,C4ORF36,1,0.82021,0.04013,0.50049,1.0,5,1,TP,71,0.96122,DNABERT-2 multimodal
DNABERT2_multimodal,271,COL13A1,0,0.71587,0.00885,0.54428,1.0,5,1,FP,320,0.82327,DNABERT-2 multimodal
DNABERT2_multimodal,272,CELSR2,0,0.59715,0.07172,0.48803,0.8,5,1,FP,634,0.64931,DNABERT-2 multimodal
DNABERT2_multimodal,273,NRAP,0,0.78833,0.04264,0.49745,1.0,5,1,FP,137,0.92465,DNABERT-2 multimodal
DNABERT2_multimodal,274,HDHD5,0,0.6003,0.08181,0.5096,0.8,5,1,FP,620,0.65706,DNABERT-2 multimodal
DNABERT2_multimodal,275,TENT5A,1,0.53174,0.06833,0.46568,0.8,5,1,TP,807,0.55346,DNABERT-2 multimodal
DNABERT2_multimodal,276,CCDC8,0,0.45983,0.02256,0.52704,0.2,5,0,TN,1009,0.44155,DNABERT-2 multimodal
DNABERT2_multimodal,277,LRMDA,0,0.8612,0.02028,0.51888,1.0,5,1,FP,19,0.99003,DNABERT-2 multimodal
DNABERT2_multimodal,278,BOD1L1,1,0.66704,0.04938,0.46236,1.0,5,1,TP,438,0.7579,DNABERT-2 multimodal
DNABERT2_multimodal,279,TCTN3,0,0.30231,0.04384,0.54483,0.0,5,0,TN,1429,0.20886,DNABERT-2 multimodal
DNABERT2_multimodal,280,UBAP2,0,0.15439,0.02553,0.49654,0.0,5,0,TN,1794,0.00665,DNABERT-2 multimodal
DNABERT2_multimodal,281,FAM91A1,1,0.34782,0.0426,0.56669,0.0,5,0,FN,1304,0.27812,DNABERT-2 multimodal
DNABERT2_multimodal,282,DRD2,0,0.43521,0.06391,0.52036,0.2,5,0,TN,1070,0.40776,DNABERT-2 multimodal
DNABERT2_multimodal,283,TOGARAM1,1,0.80471,0.01483,0.49214,1.0,5,1,TP,101,0.9446,DNABERT-2 multimodal
DNABERT2_multimodal,284,PAXIP1,0,0.59201,0.07825,0.49311,0.8,5,1,FP,652,0.63934,DNABERT-2 multimodal
DNABERT2_multimodal,285,NUDT4B,1,0.63186,0.02894,0.49345,1.0,5,1,TP,533,0.70526,DNABERT-2 multimodal
DNABERT2_multimodal,286,ADRA1B,0,0.23762,0.04562,0.50271,0.0,5,0,TN,1639,0.09252,DNABERT-2 multimodal
DNABERT2_multimodal,287,OR52E6,1,0.4837,0.09054,0.49095,0.2,5,0,FN,936,0.48199,DNABERT-2 multimodal
DNABERT2_multimodal,288,XDH,1,0.60022,0.06085,0.52902,0.8,5,1,TP,621,0.65651,DNABERT-2 multimodal
DNABERT2_multimodal,289,BORA,0,0.55702,0.08548,0.47557,0.8,5,1,FP,739,0.59114,DNABERT-2 multimodal
DNABERT2_multimodal,290,LTBP3,0,0.56537,0.05409,0.51933,0.8,5,1,FP,725,0.59889,DNABERT-2 multimodal
DNABERT2_multimodal,291,CCNJ,1,0.51956,0.03316,0.501,0.6,5,1,TP,839,0.53573,DNABERT-2 multimodal
DNABERT2_multimodal,292,ZNF579,1,0.71392,0.01533,0.52251,1.0,5,1,TP,326,0.81994,DNABERT-2 multimodal
DNABERT2_multimodal,293,PRPF40A,0,0.46946,0.03019,0.49014,0.4,5,0,TN,984,0.4554,DNABERT-2 multimodal
DNABERT2_multimodal,294,FBXL13,1,0.73248,0.03624,0.51797,1.0,5,1,TP,272,0.84986,DNABERT-2 multimodal
DNABERT2_multimodal,295,SEPTIN3,1,0.64384,0.06304,0.52746,0.8,5,1,TP,500,0.72355,DNABERT-2 multimodal
DNABERT2_multimodal,296,GBA2,0,0.45988,0.0308,0.49258,0.6,5,1,FP,1008,0.4421,DNABERT-2 multimodal
DNABERT2_multimodal,297,RNF216,1,0.81342,0.05048,0.48932,1.0,5,1,TP,85,0.95346,DNABERT-2 multimodal
DNABERT2_multimodal,298,RAMP2,0,0.22995,0.01907,0.46806,0.0,5,0,TN,1656,0.0831,DNABERT-2 multimodal
DNABERT2_multimodal,299,CYFIP2,0,0.53816,0.04631,0.51271,0.6,5,1,FP,790,0.56288,DNABERT-2 multimodal
DNABERT2_multimodal,300,PLEKHA1,0,0.4819,0.01903,0.5536,0.2,5,0,TN,943,0.47812,DNABERT-2 multimodal
DNABERT2_multimodal,301,PLEKHG1,1,0.23641,0.0624,0.54068,0.0,5,0,FN,1642,0.09086,DNABERT-2 multimodal
DNABERT2_multimodal,302,TPK1,0,0.24673,0.07095,0.47358,0.0,5,0,TN,1609,0.10914,DNABERT-2 multimodal
DNABERT2_multimodal,303,ELF1,1,0.68893,0.07541,0.50044,1.0,5,1,TP,385,0.78726,DNABERT-2 multimodal
DNABERT2_multimodal,304,ZNF416,0,0.25633,0.03654,0.49907,0.0,5,0,TN,1574,0.12853,DNABERT-2 multimodal
DNABERT2_multimodal,305,FAM90A26,1,0.78862,0.05689,0.53262,1.0,5,1,TP,136,0.92521,DNABERT-2 multimodal
DNABERT2_multimodal,306,ZDHHC13,1,0.3701,0.06685,0.53359,0.0,5,0,FN,1237,0.31524,DNABERT-2 multimodal
DNABERT2_multimodal,307,PPP1R3A,1,0.46195,0.05516,0.49788,0.4,5,0,FN,1003,0.44488,DNABERT-2 multimodal
DNABERT2_multimodal,308,ALG13,0,0.52846,0.07473,0.52808,0.6,5,1,FP,822,0.54515,DNABERT-2 multimodal
DNABERT2_multimodal,309,GMDS,1,0.83682,0.02053,0.53512,1.0,5,1,TP,46,0.97507,DNABERT-2 multimodal
DNABERT2_multimodal,310,TCF4,0,0.21143,0.00989,0.47073,0.0,5,0,TN,1702,0.05762,DNABERT-2 multimodal
DNABERT2_multimodal,311,CACNA1I,0,0.48585,0.06132,0.47828,0.6,5,1,FP,925,0.48809,DNABERT-2 multimodal
DNABERT2_multimodal,312,MYBL2,1,0.69883,0.06078,0.50731,1.0,5,1,TP,358,0.80222,DNABERT-2 multimodal
DNABERT2_multimodal,313,SSR1,1,0.44028,0.07614,0.53877,0.2,5,0,FN,1060,0.4133,DNABERT-2 multimodal
DNABERT2_multimodal,314,ABCA7,1,0.50945,0.0937,0.48893,0.4,5,0,FN,871,0.51801,DNABERT-2 multimodal
DNABERT2_multimodal,315,EMILIN2,1,0.85384,0.04022,0.56874,1.0,5,1,TP,27,0.9856,DNABERT-2 multimodal
DNABERT2_multimodal,316,SLC38A11,1,0.63153,0.04188,0.47009,1.0,5,1,TP,535,0.70416,DNABERT-2 multimodal
DNABERT2_multimodal,317,SYNJ2,1,0.5852,0.09612,0.48334,0.8,5,1,TP,675,0.62659,DNABERT-2 multimodal
DNABERT2_multimodal,318,RSAD1,0,0.47997,0.09175,0.46209,0.6,5,1,FP,952,0.47313,DNABERT-2 multimodal
DNABERT2_multimodal,319,ANKRD30A,1,0.62199,0.06122,0.51262,1.0,5,1,TP,562,0.6892,DNABERT-2 multimodal
DNABERT2_multimodal,320,NDUFB8,0,0.59742,0.07266,0.51406,0.8,5,1,FP,633,0.64986,DNABERT-2 multimodal
DNABERT2_multimodal,321,PBX4,1,0.2882,0.03428,0.5443,0.0,5,0,FN,1476,0.18282,DNABERT-2 multimodal
DNABERT2_multimodal,322,PLA2G4D,0,0.29427,0.0226,0.50713,0.0,5,0,TN,1463,0.19003,DNABERT-2 multimodal
DNABERT2_multimodal,323,ATP8B2,0,0.47968,0.03688,0.46768,0.6,5,1,FP,955,0.47147,DNABERT-2 multimodal
DNABERT2_multimodal,324,TSPAN8,0,0.46533,0.09427,0.52732,0.4,5,0,TN,992,0.45097,DNABERT-2 multimodal
DNABERT2_multimodal,325,CPQ,1,0.29955,0.07959,0.47159,0.0,5,0,FN,1442,0.20166,DNABERT-2 multimodal
DNABERT2_multimodal,326,ASB1,0,0.59769,0.05203,0.50957,0.8,5,1,FP,631,0.65097,DNABERT-2 multimodal
DNABERT2_multimodal,327,CCSER1,1,0.30987,0.05729,0.55616,0.0,5,0,FN,1405,0.22216,DNABERT-2 multimodal
DNABERT2_multimodal,328,NDUFB4,0,0.61056,0.05737,0.5578,0.8,5,1,FP,596,0.67036,DNABERT-2 multimodal
DNABERT2_multimodal,329,STK40,1,0.3398,0.03753,0.50215,0.0,5,0,FN,1324,0.26704,DNABERT-2 multimodal
DNABERT2_multimodal,330,ZHX3,1,0.58923,0.0286,0.46443,1.0,5,1,TP,662,0.6338,DNABERT-2 multimodal
DNABERT2_multimodal,331,DNAAF11,1,0.47149,0.07143,0.56579,0.2,5,0,FN,976,0.45983,DNABERT-2 multimodal
DNABERT2_multimodal,332,NUS1,0,0.42732,0.06615,0.55243,0.0,5,0,TN,1089,0.39723,DNABERT-2 multimodal
DNABERT2_multimodal,333,KCNIP4,0,0.55182,0.0829,0.52831,0.6,5,1,FP,758,0.58061,DNABERT-2 multimodal
DNABERT2_multimodal,334,CRYBA1,1,0.41887,0.06635,0.49149,0.2,5,0,FN,1118,0.38116,DNABERT-2 multimodal
DNABERT2_multimodal,335,SHQ1,1,0.76005,0.02462,0.49808,1.0,5,1,TP,204,0.88754,DNABERT-2 multimodal
DNABERT2_multimodal,336,SV2A,0,0.49674,0.04234,0.46825,0.8,5,1,FP,904,0.49972,DNABERT-2 multimodal
DNABERT2_multimodal,337,PGBD5,0,0.28498,0.05444,0.50984,0.0,5,0,TN,1485,0.17784,DNABERT-2 multimodal
DNABERT2_multimodal,338,TAF2,1,0.82114,0.01392,0.47358,1.0,5,1,TP,68,0.96288,DNABERT-2 multimodal
DNABERT2_multimodal,339,CACNG4,0,0.24753,0.02648,0.49138,0.0,5,0,TN,1605,0.11136,DNABERT-2 multimodal
DNABERT2_multimodal,340,NUTM2G,0,0.19153,0.02727,0.49635,0.0,5,0,TN,1739,0.03712,DNABERT-2 multimodal
DNABERT2_multimodal,341,PABPC4,0,0.28977,0.01945,0.54483,0.0,5,0,TN,1473,0.18449,DNABERT-2 multimodal
DNABERT2_multimodal,342,NLRC3,1,0.78397,0.02623,0.52651,1.0,5,1,TP,147,0.91911,DNABERT-2 multimodal
DNABERT2_multimodal,343,VEGFA,0,0.70752,0.06242,0.48222,1.0,5,1,FP,341,0.81163,DNABERT-2 multimodal
DNABERT2_multimodal,344,CCT2,1,0.5215,0.03639,0.50495,0.6,5,1,TP,835,0.53795,DNABERT-2 multimodal
DNABERT2_multimodal,345,YKT6,0,0.4839,0.04237,0.49792,0.6,5,1,FP,934,0.4831,DNABERT-2 multimodal
DNABERT2_multimodal,346,KRTAP7-1,0,0.24369,0.01285,0.52394,0.0,5,0,TN,1620,0.10305,DNABERT-2 multimodal
DNABERT2_multimodal,347,CDKN1B,0,0.19192,0.02373,0.54793,0.0,5,0,TN,1738,0.03767,DNABERT-2 multimodal
DNABERT2_multimodal,348,EIF2B2,1,0.5147,0.04787,0.49132,0.6,5,1,TP,856,0.52632,DNABERT-2 multimodal
DNABERT2_multimodal,349,NDUFB11,1,0.82787,0.03317,0.51817,1.0,5,1,TP,55,0.97008,DNABERT-2 multimodal
DNABERT2_multimodal,350,MOB1B,0,0.58637,0.02653,0.48803,0.8,5,1,FP,671,0.62881,DNABERT-2 multimodal
DNABERT2_multimodal,351,GNPDA2,1,0.54194,0.05466,0.52209,0.4,5,0,FN,783,0.56676,DNABERT-2 multimodal
DNABERT2_multimodal,352,RAB27B,1,0.2244,0.02528,0.49113,0.0,5,0,FN,1671,0.07479,DNABERT-2 multimodal
DNABERT2_multimodal,353,BPIFB2,1,0.30186,0.01439,0.52262,0.0,5,0,FN,1432,0.2072,DNABERT-2 multimodal
DNABERT2_multimodal,354,SMAD3,0,0.36932,0.04355,0.5032,0.0,5,0,TN,1238,0.31468,DNABERT-2 multimodal
DNABERT2_multimodal,355,ZNF446,0,0.69168,0.03692,0.53678,1.0,5,1,FP,377,0.79169,DNABERT-2 multimodal
DNABERT2_multimodal,356,RAB5IF,1,0.62355,0.0318,0.46908,1.0,5,1,TP,559,0.69086,DNABERT-2 multimodal
DNABERT2_multimodal,357,WDR3,0,0.67801,0.04336,0.48625,1.0,5,1,FP,411,0.77285,DNABERT-2 multimodal
DNABERT2_multimodal,358,DNMT3A,0,0.80999,0.02337,0.52523,1.0,5,1,FP,92,0.94958,DNABERT-2 multimodal
DNABERT2_multimodal,359,MC4R,0,0.20799,0.02608,0.55885,0.0,5,0,TN,1710,0.05319,DNABERT-2 multimodal
DNABERT2_multimodal,360,AASDHPPT,0,0.27068,0.03489,0.55814,0.0,5,0,TN,1528,0.15402,DNABERT-2 multimodal
DNABERT2_multimodal,361,SAG,0,0.43138,0.03525,0.48498,0.0,5,0,TN,1081,0.40166,DNABERT-2 multimodal
DNABERT2_multimodal,362,CCT6B,0,0.36358,0.05868,0.50495,0.0,5,0,TN,1260,0.30249,DNABERT-2 multimodal
DNABERT2_multimodal,363,GEMIN2,0,0.5173,0.05863,0.49388,0.6,5,1,FP,846,0.53186,DNABERT-2 multimodal
DNABERT2_multimodal,364,RDH14,0,0.69359,0.0527,0.50537,1.0,5,1,FP,372,0.79446,DNABERT-2 multimodal
DNABERT2_multimodal,365,MGAM,1,0.6589,0.04857,0.48666,0.8,5,1,TP,460,0.74571,DNABERT-2 multimodal
DNABERT2_multimodal,366,CYRIA,0,0.34114,0.06632,0.50486,0.0,5,0,TN,1321,0.2687,DNABERT-2 multimodal
DNABERT2_multimodal,367,ZNF689,1,0.8241,0.03778,0.56138,1.0,5,1,TP,59,0.96787,DNABERT-2 multimodal
DNABERT2_multimodal,368,C12ORF60,1,0.49163,0.08457,0.49947,0.6,5,1,TP,912,0.49529,DNABERT-2 multimodal
DNABERT2_multimodal,369,NDUFS6,1,0.78274,0.01005,0.52175,1.0,5,1,TP,151,0.9169,DNABERT-2 multimodal
DNABERT2_multimodal,370,TNFAIP6,1,0.69098,0.05825,0.51271,1.0,5,1,TP,380,0.79003,DNABERT-2 multimodal
DNABERT2_multimodal,371,NADK2,1,0.7017,0.01752,0.47654,1.0,5,1,TP,351,0.80609,DNABERT-2 multimodal
DNABERT2_multimodal,372,SDCBP,1,0.73183,0.01654,0.5452,1.0,5,1,TP,274,0.84875,DNABERT-2 multimodal
DNABERT2_multimodal,373,SCAND3,1,0.76497,0.06473,0.49101,1.0,5,1,TP,191,0.89474,DNABERT-2 multimodal
DNABERT2_multimodal,374,CEP63,1,0.66083,0.06239,0.52995,1.0,5,1,TP,458,0.74681,DNABERT-2 multimodal
DNABERT2_multimodal,375,TMF1,0,0.339,0.04991,0.44745,0.0,5,0,TN,1327,0.26537,DNABERT-2 multimodal
DNABERT2_multimodal,376,KCNJ12,1,0.67434,0.04054,0.49229,0.8,5,1,TP,424,0.76565,DNABERT-2 multimodal
DNABERT2_multimodal,377,LAMA3,1,0.43532,0.09505,0.53429,0.4,5,0,FN,1069,0.40831,DNABERT-2 multimodal
DNABERT2_multimodal,378,AMDHD1,1,0.73447,0.04527,0.49837,1.0,5,1,TP,268,0.85208,DNABERT-2 multimodal
DNABERT2_multimodal,379,STAG3,0,0.25962,0.02077,0.51358,0.0,5,0,TN,1564,0.13407,DNABERT-2 multimodal
DNABERT2_multimodal,380,POLR2D,1,0.77684,0.03567,0.55044,1.0,5,1,TP,164,0.9097,DNABERT-2 multimodal
DNABERT2_multimodal,381,TNKS1BP1,1,0.32307,0.04173,0.5556,0.0,5,0,FN,1371,0.241,DNABERT-2 multimodal
DNABERT2_multimodal,382,ASGR2,0,0.26807,0.05774,0.53712,0.0,5,0,TN,1537,0.14903,DNABERT-2 multimodal
DNABERT2_multimodal,383,ABCA8,1,0.77265,0.02066,0.58455,1.0,5,1,TP,176,0.90305,DNABERT-2 multimodal
DNABERT2_multimodal,384,TOR1AIP1,0,0.43004,0.04575,0.49042,0.4,5,0,TN,1084,0.4,DNABERT-2 multimodal
DNABERT2_multimodal,385,ANKRD16,0,0.25398,0.05647,0.47566,0.0,5,0,TN,1581,0.12465,DNABERT-2 multimodal
DNABERT2_multimodal,386,ATP4B,1,0.89789,0.01857,0.4717,1.0,5,1,TP,1,1.0,DNABERT-2 multimodal
DNABERT2_multimodal,387,APOA4,0,0.35738,0.05172,0.45266,0.0,5,0,TN,1279,0.29197,DNABERT-2 multimodal
DNABERT2_multimodal,388,ARF5,1,0.56845,0.05135,0.5482,0.6,5,1,TP,714,0.60499,DNABERT-2 multimodal
DNABERT2_multimodal,389,CACNA2D3,1,0.84096,0.02552,0.49003,1.0,5,1,TP,39,0.97895,DNABERT-2 multimodal
DNABERT2_multimodal,390,FADS2,1,0.74565,0.02636,0.53028,1.0,5,1,TP,238,0.8687,DNABERT-2 multimodal
DNABERT2_multimodal,391,HMBS,0,0.47967,0.04752,0.48132,0.8,5,1,FP,956,0.47091,DNABERT-2 multimodal
DNABERT2_multimodal,392,SPRY2,0,0.40599,0.06535,0.50348,0.0,5,0,TN,1146,0.36565,DNABERT-2 multimodal
DNABERT2_multimodal,393,ICE1,1,0.73083,0.04846,0.52918,1.0,5,1,TP,277,0.84709,DNABERT-2 multimodal
DNABERT2_multimodal,394,CHRNA1,0,0.20512,0.0348,0.49591,0.0,5,0,TN,1714,0.05097,DNABERT-2 multimodal
DNABERT2_multimodal,395,MSRA,1,0.20975,0.02975,0.49375,0.0,5,0,FN,1706,0.0554,DNABERT-2 multimodal
DNABERT2_multimodal,396,NCAM1,0,0.34762,0.04244,0.52398,0.0,5,0,TN,1306,0.27701,DNABERT-2 multimodal
DNABERT2_multimodal,397,NKX2-6,1,0.50661,0.10258,0.55097,0.4,5,0,FN,878,0.51413,DNABERT-2 multimodal
DNABERT2_multimodal,398,NEPRO,1,0.58738,0.09479,0.52266,0.4,5,0,FN,666,0.63158,DNABERT-2 multimodal
DNABERT2_multimodal,399,FBXW7,1,0.46738,0.03485,0.54697,0.4,5,0,FN,988,0.45319,DNABERT-2 multimodal
DNABERT2_multimodal,400,KLHL7,1,0.49213,0.0576,0.54993,0.2,5,0,FN,910,0.4964,DNABERT-2 multimodal
DNABERT2_multimodal,401,SEPTIN4,0,0.83528,0.04191,0.54602,1.0,5,1,FP,47,0.97452,DNABERT-2 multimodal
DNABERT2_multimodal,402,HHEX,1,0.50302,0.05832,0.54559,0.4,5,0,FN,891,0.50692,DNABERT-2 multimodal
DNABERT2_multimodal,403,NDUFA10,0,0.66111,0.06731,0.49938,1.0,5,1,FP,456,0.74792,DNABERT-2 multimodal
