feature_index,feature_name,coefficient,abs_coefficient,block,feature_group
5,protein_emb_5,0.04759035,0.04759035,Protein_ProtBERT_SW_block,Protein_embedding
311,protein_emb_311,-0.0473323,0.0473323,Protein_ProtBERT_SW_block,Protein_embedding
227,protein_emb_227,0.04716145,0.04716145,Protein_ProtBERT_SW_block,Protein_embedding
1376,genomic_genomic_feature_352,0.04713755,0.04713755,Genomic_K3K4Basic_block,Other_basic
14,protein_emb_14,0.04688401,0.04688401,Protein_ProtBERT_SW_block,Protein_embedding
1060,genomic_genomic_feature_36,-0.04677542,0.04677542,Genomic_K3K4Basic_block,Other_basic
1004,protein_emb_1004,0.04664883,0.04664883,Protein_ProtBERT_SW_block,Protein_embedding
466,protein_emb_466,0.04648531,0.04648531,Protein_ProtBERT_SW_block,Protein_embedding
139,protein_emb_139,0.04611658,0.04611658,Protein_ProtBERT_SW_block,Protein_embedding
669,protein_emb_669,0.04601487,0.04601487,Protein_ProtBERT_SW_block,Protein_embedding
119,protein_emb_119,-0.04585775,0.04585775,Protein_ProtBERT_SW_block,Protein_embedding
945,protein_emb_945,0.04581225,0.04581225,Protein_ProtBERT_SW_block,Protein_embedding
1372,genomic_genomic_feature_348,0.04567285,0.04567285,Genomic_K3K4Basic_block,Other_basic
317,protein_emb_317,0.04560042,0.04560042,Protein_ProtBERT_SW_block,Protein_embedding
414,protein_emb_414,-0.04552023,0.04552023,Protein_ProtBERT_SW_block,Protein_embedding
518,protein_emb_518,0.04526897,0.04526897,Protein_ProtBERT_SW_block,Protein_embedding
924,protein_emb_924,-0.04504243,0.04504243,Protein_ProtBERT_SW_block,Protein_embedding
0,protein_emb_0,0.04454715,0.04454715,Protein_ProtBERT_SW_block,Protein_embedding
968,protein_emb_968,-0.04431777,0.04431777,Protein_ProtBERT_SW_block,Protein_embedding
443,protein_emb_443,0.044305,0.044305,Protein_ProtBERT_SW_block,Protein_embedding
1139,genomic_genomic_feature_115,0.043748,0.043748,Genomic_K3K4Basic_block,Other_basic
1126,genomic_genomic_feature_102,0.04374293,0.04374293,Genomic_K3K4Basic_block,Other_basic
601,protein_emb_601,0.04365042,0.04365042,Protein_ProtBERT_SW_block,Protein_embedding
314,protein_emb_314,-0.04342036,0.04342036,Protein_ProtBERT_SW_block,Protein_embedding
683,protein_emb_683,0.04302873,0.04302873,Protein_ProtBERT_SW_block,Protein_embedding
748,protein_emb_748,0.04269322,0.04269322,Protein_ProtBERT_SW_block,Protein_embedding
1108,genomic_genomic_feature_84,0.0426079,0.0426079,Genomic_K3K4Basic_block,Other_basic
166,protein_emb_166,0.0425404,0.0425404,Protein_ProtBERT_SW_block,Protein_embedding
1195,genomic_genomic_feature_171,-0.0424693,0.0424693,Genomic_K3K4Basic_block,Other_basic
1112,genomic_genomic_feature_88,0.04192418,0.04192418,Genomic_K3K4Basic_block,Other_basic
189,protein_emb_189,0.04179503,0.04179503,Protein_ProtBERT_SW_block,Protein_embedding
962,protein_emb_962,0.04140412,0.04140412,Protein_ProtBERT_SW_block,Protein_embedding
257,protein_emb_257,0.04137137,0.04137137,Protein_ProtBERT_SW_block,Protein_embedding
397,protein_emb_397,0.04130479,0.04130479,Protein_ProtBERT_SW_block,Protein_embedding
605,protein_emb_605,0.04126415,0.04126415,Protein_ProtBERT_SW_block,Protein_embedding
760,protein_emb_760,-0.04125067,0.04125067,Protein_ProtBERT_SW_block,Protein_embedding
401,protein_emb_401,-0.04094152,0.04094152,Protein_ProtBERT_SW_block,Protein_embedding
619,protein_emb_619,-0.04069429,0.04069429,Protein_ProtBERT_SW_block,Protein_embedding
1031,genomic_genomic_feature_7,0.04055612,0.04055612,Genomic_K3K4Basic_block,Other_basic
1027,genomic_genomic_feature_3,0.04055612,0.04055612,Genomic_K3K4Basic_block,Other_basic
937,protein_emb_937,-0.04045986,0.04045986,Protein_ProtBERT_SW_block,Protein_embedding
1259,genomic_genomic_feature_235,0.04025698,0.04025698,Genomic_K3K4Basic_block,Other_basic
915,protein_emb_915,-0.04017415,0.04017415,Protein_ProtBERT_SW_block,Protein_embedding
1018,protein_emb_1018,0.04016589,0.04016589,Protein_ProtBERT_SW_block,Protein_embedding
176,protein_emb_176,-0.03834194,0.03834194,Protein_ProtBERT_SW_block,Protein_embedding
1082,genomic_genomic_feature_58,-0.03812409,0.03812409,Genomic_K3K4Basic_block,Other_basic
835,protein_emb_835,0.03792827,0.03792827,Protein_ProtBERT_SW_block,Protein_embedding
174,protein_emb_174,-0.03759013,0.03759013,Protein_ProtBERT_SW_block,Protein_embedding
811,protein_emb_811,-0.03749835,0.03749835,Protein_ProtBERT_SW_block,Protein_embedding
1038,genomic_genomic_feature_14,0.03731029,0.03731029,Genomic_K3K4Basic_block,Other_basic
1037,genomic_genomic_feature_13,0.03731029,0.03731029,Genomic_K3K4Basic_block,Other_basic
352,protein_emb_352,-0.03711293,0.03711293,Protein_ProtBERT_SW_block,Protein_embedding
3,protein_emb_3,0.03702641,0.03702641,Protein_ProtBERT_SW_block,Protein_embedding
144,protein_emb_144,-0.03698495,0.03698495,Protein_ProtBERT_SW_block,Protein_embedding
880,protein_emb_880,0.03658612,0.03658612,Protein_ProtBERT_SW_block,Protein_embedding
1071,genomic_genomic_feature_47,-0.03640833,0.03640833,Genomic_K3K4Basic_block,Other_basic
659,protein_emb_659,-0.03580562,0.03580562,Protein_ProtBERT_SW_block,Protein_embedding
895,protein_emb_895,-0.03579485,0.03579485,Protein_ProtBERT_SW_block,Protein_embedding
585,protein_emb_585,-0.03563225,0.03563225,Protein_ProtBERT_SW_block,Protein_embedding
986,protein_emb_986,-0.03525229,0.03525229,Protein_ProtBERT_SW_block,Protein_embedding
907,protein_emb_907,-0.03515943,0.03515943,Protein_ProtBERT_SW_block,Protein_embedding
672,protein_emb_672,-0.03491324,0.03491324,Protein_ProtBERT_SW_block,Protein_embedding
437,protein_emb_437,-0.03483875,0.03483875,Protein_ProtBERT_SW_block,Protein_embedding
1351,genomic_genomic_feature_327,0.03452455,0.03452455,Genomic_K3K4Basic_block,Other_basic
916,protein_emb_916,-0.03447973,0.03447973,Protein_ProtBERT_SW_block,Protein_embedding
292,protein_emb_292,-0.03402721,0.03402721,Protein_ProtBERT_SW_block,Protein_embedding
149,protein_emb_149,0.0336351,0.0336351,Protein_ProtBERT_SW_block,Protein_embedding
1054,genomic_genomic_feature_30,-0.03319038,0.03319038,Genomic_K3K4Basic_block,Other_basic
693,protein_emb_693,-0.03276106,0.03276106,Protein_ProtBERT_SW_block,Protein_embedding
556,protein_emb_556,0.03274433,0.03274433,Protein_ProtBERT_SW_block,Protein_embedding
1115,genomic_genomic_feature_91,-0.03262102,0.03262102,Genomic_K3K4Basic_block,Other_basic
506,protein_emb_506,-0.03212468,0.03212468,Protein_ProtBERT_SW_block,Protein_embedding
920,protein_emb_920,0.03149153,0.03149153,Protein_ProtBERT_SW_block,Protein_embedding
343,protein_emb_343,-0.0314375,0.0314375,Protein_ProtBERT_SW_block,Protein_embedding
796,protein_emb_796,0.03137121,0.03137121,Protein_ProtBERT_SW_block,Protein_embedding
1315,genomic_genomic_feature_291,-0.03123609,0.03123609,Genomic_K3K4Basic_block,Other_basic
1330,genomic_genomic_feature_306,-0.03111167,0.03111167,Genomic_K3K4Basic_block,Other_basic
1065,genomic_genomic_feature_41,-0.03055733,0.03055733,Genomic_K3K4Basic_block,Other_basic
416,protein_emb_416,-0.03047001,0.03047001,Protein_ProtBERT_SW_block,Protein_embedding
1063,genomic_genomic_feature_39,-0.02962409,0.02962409,Genomic_K3K4Basic_block,Other_basic
277,protein_emb_277,0.02949351,0.02949351,Protein_ProtBERT_SW_block,Protein_embedding
1104,genomic_genomic_feature_80,0.02945867,0.02945867,Genomic_K3K4Basic_block,Other_basic
983,protein_emb_983,-0.02888387,0.02888387,Protein_ProtBERT_SW_block,Protein_embedding
1313,genomic_genomic_feature_289,0.02874415,0.02874415,Genomic_K3K4Basic_block,Other_basic
818,protein_emb_818,-0.02827309,0.02827309,Protein_ProtBERT_SW_block,Protein_embedding
235,protein_emb_235,0.02740833,0.02740833,Protein_ProtBERT_SW_block,Protein_embedding
1287,genomic_genomic_feature_263,0.02720837,0.02720837,Genomic_K3K4Basic_block,Other_basic
650,protein_emb_650,0.02706649,0.02706649,Protein_ProtBERT_SW_block,Protein_embedding
372,protein_emb_372,0.02685433,0.02685433,Protein_ProtBERT_SW_block,Protein_embedding
570,protein_emb_570,0.02672837,0.02672837,Protein_ProtBERT_SW_block,Protein_embedding
1119,genomic_genomic_feature_95,-0.02669868,0.02669868,Genomic_K3K4Basic_block,Other_basic
288,protein_emb_288,-0.02635783,0.02635783,Protein_ProtBERT_SW_block,Protein_embedding
845,protein_emb_845,0.02610036,0.02610036,Protein_ProtBERT_SW_block,Protein_embedding
1239,genomic_genomic_feature_215,0.02606478,0.02606478,Genomic_K3K4Basic_block,Other_basic
51,protein_emb_51,0.02601339,0.02601339,Protein_ProtBERT_SW_block,Protein_embedding
993,protein_emb_993,-0.02597432,0.02597432,Protein_ProtBERT_SW_block,Protein_embedding
1111,genomic_genomic_feature_87,-0.0254649,0.0254649,Genomic_K3K4Basic_block,Other_basic
266,protein_emb_266,-0.02481512,0.02481512,Protein_ProtBERT_SW_block,Protein_embedding
954,protein_emb_954,-0.02474812,0.02474812,Protein_ProtBERT_SW_block,Protein_embedding
1043,genomic_genomic_feature_19,0.02472076,0.02472076,Genomic_K3K4Basic_block,Other_basic
1042,genomic_genomic_feature_18,-0.02472076,0.02472076,Genomic_K3K4Basic_block,Other_basic
440,protein_emb_440,-0.02392059,0.02392059,Protein_ProtBERT_SW_block,Protein_embedding
1242,genomic_genomic_feature_218,-0.02305213,0.02305213,Genomic_K3K4Basic_block,Other_basic
944,protein_emb_944,-0.02293529,0.02293529,Protein_ProtBERT_SW_block,Protein_embedding
398,protein_emb_398,-0.02245097,0.02245097,Protein_ProtBERT_SW_block,Protein_embedding
1033,genomic_genomic_feature_9,0.02238349,0.02238349,Genomic_K3K4Basic_block,Other_basic
1034,genomic_genomic_feature_10,-0.02238349,0.02238349,Genomic_K3K4Basic_block,Other_basic
1036,genomic_genomic_feature_12,-0.02238349,0.02238349,Genomic_K3K4Basic_block,Other_basic
1035,genomic_genomic_feature_11,0.02238349,0.02238349,Genomic_K3K4Basic_block,Other_basic
591,protein_emb_591,-0.02135961,0.02135961,Protein_ProtBERT_SW_block,Protein_embedding
392,protein_emb_392,0.0210493,0.0210493,Protein_ProtBERT_SW_block,Protein_embedding
211,protein_emb_211,0.02093619,0.02093619,Protein_ProtBERT_SW_block,Protein_embedding
1296,genomic_genomic_feature_272,-0.02093073,0.02093073,Genomic_K3K4Basic_block,Other_basic
374,protein_emb_374,-0.02062874,0.02062874,Protein_ProtBERT_SW_block,Protein_embedding
1282,genomic_genomic_feature_258,-0.0201759,0.0201759,Genomic_K3K4Basic_block,Other_basic
181,protein_emb_181,0.02009437,0.02009437,Protein_ProtBERT_SW_block,Protein_embedding
173,protein_emb_173,0.0193256,0.0193256,Protein_ProtBERT_SW_block,Protein_embedding
862,protein_emb_862,-0.01922373,0.01922373,Protein_ProtBERT_SW_block,Protein_embedding
1209,genomic_genomic_feature_185,-0.01905016,0.01905016,Genomic_K3K4Basic_block,Other_basic
965,protein_emb_965,0.01898793,0.01898793,Protein_ProtBERT_SW_block,Protein_embedding
1216,genomic_genomic_feature_192,-0.01884178,0.01884178,Genomic_K3K4Basic_block,Other_basic
1289,genomic_genomic_feature_265,0.0186342,0.0186342,Genomic_K3K4Basic_block,Other_basic
1348,genomic_genomic_feature_324,0.01847841,0.01847841,Genomic_K3K4Basic_block,Other_basic
1032,genomic_genomic_feature_8,0.01839593,0.01839593,Genomic_K3K4Basic_block,Other_basic
1028,genomic_genomic_feature_4,0.01839593,0.01839593,Genomic_K3K4Basic_block,Other_basic
768,protein_emb_768,0.01784093,0.01784093,Protein_ProtBERT_SW_block,Protein_embedding
1154,genomic_genomic_feature_130,0.01650654,0.01650654,Genomic_K3K4Basic_block,Other_basic
294,protein_emb_294,-0.01619416,0.01619416,Protein_ProtBERT_SW_block,Protein_embedding
1105,genomic_genomic_feature_81,0.01617356,0.01617356,Genomic_K3K4Basic_block,Other_basic
1073,genomic_genomic_feature_49,0.01580752,0.01580752,Genomic_K3K4Basic_block,Other_basic
1002,protein_emb_1002,-0.01551812,0.01551812,Protein_ProtBERT_SW_block,Protein_embedding
512,protein_emb_512,-0.01533099,0.01533099,Protein_ProtBERT_SW_block,Protein_embedding
1173,genomic_genomic_feature_149,-0.01530494,0.01530494,Genomic_K3K4Basic_block,Other_basic
621,protein_emb_621,-0.0152394,0.0152394,Protein_ProtBERT_SW_block,Protein_embedding
1279,genomic_genomic_feature_255,0.01511493,0.01511493,Genomic_K3K4Basic_block,Other_basic
730,protein_emb_730,0.01508954,0.01508954,Protein_ProtBERT_SW_block,Protein_embedding
823,protein_emb_823,-0.01467496,0.01467496,Protein_ProtBERT_SW_block,Protein_embedding
939,protein_emb_939,0.01458396,0.01458396,Protein_ProtBERT_SW_block,Protein_embedding
598,protein_emb_598,0.01425804,0.01425804,Protein_ProtBERT_SW_block,Protein_embedding
481,protein_emb_481,0.01379227,0.01379227,Protein_ProtBERT_SW_block,Protein_embedding
589,protein_emb_589,0.01361261,0.01361261,Protein_ProtBERT_SW_block,Protein_embedding
1221,genomic_genomic_feature_197,-0.01348705,0.01348705,Genomic_K3K4Basic_block,Other_basic
382,protein_emb_382,0.01320984,0.01320984,Protein_ProtBERT_SW_block,Protein_embedding
1114,genomic_genomic_feature_90,0.01288931,0.01288931,Genomic_K3K4Basic_block,Other_basic
130,protein_emb_130,-0.01281547,0.01281547,Protein_ProtBERT_SW_block,Protein_embedding
413,protein_emb_413,0.01255854,0.01255854,Protein_ProtBERT_SW_block,Protein_embedding
608,protein_emb_608,-0.01221052,0.01221052,Protein_ProtBERT_SW_block,Protein_embedding
638,protein_emb_638,-0.0121177,0.0121177,Protein_ProtBERT_SW_block,Protein_embedding
935,protein_emb_935,0.01206723,0.01206723,Protein_ProtBERT_SW_block,Protein_embedding
926,protein_emb_926,0.01164997,0.01164997,Protein_ProtBERT_SW_block,Protein_embedding
1274,genomic_genomic_feature_250,0.01115936,0.01115936,Genomic_K3K4Basic_block,Other_basic
1116,genomic_genomic_feature_92,-0.01101336,0.01101336,Genomic_K3K4Basic_block,Other_basic
1141,genomic_genomic_feature_117,-0.01047508,0.01047508,Genomic_K3K4Basic_block,Other_basic
1170,genomic_genomic_feature_146,0.01019695,0.01019695,Genomic_K3K4Basic_block,Other_basic
117,protein_emb_117,0.00985,0.00985,Protein_ProtBERT_SW_block,Protein_embedding
308,protein_emb_308,0.00980005,0.00980005,Protein_ProtBERT_SW_block,Protein_embedding
1308,genomic_genomic_feature_284,0.00969526,0.00969526,Genomic_K3K4Basic_block,Other_basic
1140,genomic_genomic_feature_116,-0.0093209,0.0093209,Genomic_K3K4Basic_block,Other_basic
348,protein_emb_348,-0.00910496,0.00910496,Protein_ProtBERT_SW_block,Protein_embedding
143,protein_emb_143,0.0090681,0.0090681,Protein_ProtBERT_SW_block,Protein_embedding
756,protein_emb_756,-0.00867683,0.00867683,Protein_ProtBERT_SW_block,Protein_embedding
1226,genomic_genomic_feature_202,0.00860736,0.00860736,Genomic_K3K4Basic_block,Other_basic
773,protein_emb_773,0.0080062,0.0080062,Protein_ProtBERT_SW_block,Protein_embedding
379,protein_emb_379,0.00745827,0.00745827,Protein_ProtBERT_SW_block,Protein_embedding
1340,genomic_genomic_feature_316,0.00744898,0.00744898,Genomic_K3K4Basic_block,Other_basic
1076,genomic_genomic_feature_52,-0.00739926,0.00739926,Genomic_K3K4Basic_block,Other_basic
974,protein_emb_974,0.00714133,0.00714133,Protein_ProtBERT_SW_block,Protein_embedding
421,protein_emb_421,-0.00705843,0.00705843,Protein_ProtBERT_SW_block,Protein_embedding
1061,genomic_genomic_feature_37,0.00693166,0.00693166,Genomic_K3K4Basic_block,Other_basic
285,protein_emb_285,-0.00687324,0.00687324,Protein_ProtBERT_SW_block,Protein_embedding
1090,genomic_genomic_feature_66,0.00685819,0.00685819,Genomic_K3K4Basic_block,Other_basic
420,protein_emb_420,0.00644389,0.00644389,Protein_ProtBERT_SW_block,Protein_embedding
137,protein_emb_137,-0.0062411,0.0062411,Protein_ProtBERT_SW_block,Protein_embedding
538,protein_emb_538,0.00601019,0.00601019,Protein_ProtBERT_SW_block,Protein_embedding
234,protein_emb_234,0.00580785,0.00580785,Protein_ProtBERT_SW_block,Protein_embedding
250,protein_emb_250,-0.00573537,0.00573537,Protein_ProtBERT_SW_block,Protein_embedding
1078,genomic_genomic_feature_54,-0.00559965,0.00559965,Genomic_K3K4Basic_block,Other_basic
547,protein_emb_547,-0.00543052,0.00543052,Protein_ProtBERT_SW_block,Protein_embedding
1370,genomic_genomic_feature_346,0.00510064,0.00510064,Genomic_K3K4Basic_block,Other_basic
1378,genomic_genomic_feature_354,-0.00458682,0.00458682,Genomic_K3K4Basic_block,Other_basic
676,protein_emb_676,-0.00456963,0.00456963,Protein_ProtBERT_SW_block,Protein_embedding
971,protein_emb_971,-0.00402795,0.00402795,Protein_ProtBERT_SW_block,Protein_embedding
545,protein_emb_545,-0.00366791,0.00366791,Protein_ProtBERT_SW_block,Protein_embedding
536,protein_emb_536,0.00362869,0.00362869,Protein_ProtBERT_SW_block,Protein_embedding
906,protein_emb_906,-0.00350287,0.00350287,Protein_ProtBERT_SW_block,Protein_embedding
775,protein_emb_775,0.00279232,0.00279232,Protein_ProtBERT_SW_block,Protein_embedding
644,protein_emb_644,-0.00256473,0.00256473,Protein_ProtBERT_SW_block,Protein_embedding
204,protein_emb_204,-0.00250895,0.00250895,Protein_ProtBERT_SW_block,Protein_embedding
1106,genomic_genomic_feature_82,0.00216138,0.00216138,Genomic_K3K4Basic_block,Other_basic
1103,genomic_genomic_feature_79,0.0016741,0.0016741,Genomic_K3K4Basic_block,Other_basic
100,protein_emb_100,-0.00156683,0.00156683,Protein_ProtBERT_SW_block,Protein_embedding
46,protein_emb_46,0.00141965,0.00141965,Protein_ProtBERT_SW_block,Protein_embedding
310,protein_emb_310,-0.00134682,0.00134682,Protein_ProtBERT_SW_block,Protein_embedding
1030,genomic_genomic_feature_6,-0.00118462,0.00118462,Genomic_K3K4Basic_block,Other_basic
1026,genomic_genomic_feature_2,-0.00118462,0.00118462,Genomic_K3K4Basic_block,Other_basic
749,protein_emb_749,0.0011417,0.0011417,Protein_ProtBERT_SW_block,Protein_embedding
722,protein_emb_722,0.00108421,0.00108421,Protein_ProtBERT_SW_block,Protein_embedding
1064,genomic_genomic_feature_40,-0.00044325,0.00044325,Genomic_K3K4Basic_block,Other_basic
705,protein_emb_705,0.00015863,0.00015863,Protein_ProtBERT_SW_block,Protein_embedding
168,protein_emb_168,2.936e-05,2.936e-05,Protein_ProtBERT_SW_block,Protein_embedding
1024,genomic_genomic_feature_0,0.0,0.0,Genomic_K3K4Basic_block,Other_basic
