target_id,target_symbol,target_name,prio_geneticConstraint,prio_hasHighQualityChemicalProbes,prio_hasLigand,prio_hasPocket,prio_hasSafetyEvent,prio_hasSmallMoleculeBinder,prio_isInMembrane,prio_isSecreted,prio_maxClinicalStage,prio_mouseKOScore,prio_mouseOrthologMaxIdentityPercentage,prio_paralogMaxIdentityPercentage,prio_tissueDistribution,prio_tissueSpecificity,prio_geneEssentiality,prio_isCancerDriverGene,prio_hasTEP
ENSG00000179133,C10orf67,chromosome 10 open reading frame 67,0.9181467181467182,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.5,0.5,0.0,,
ENSG00000157823,AP3S2,adaptor related protein complex 3 subunit sigma 2,0.5159404302261446,,0.0,0.0,,0.0,0.0,0.0,,-0.2257428957797491,1.0,-0.5984449999999999,-1.0,-1.0,0.0,,
ENSG00000198670,LPA,lipoprotein(a),0.3663541092112521,,0.0,0.0,255.0,0.0,,,0.7,,0.0,0.0,0.5,1.0,0.0,,
ENSG00000007314,SCN4A,sodium voltage-gated channel alpha subunit 4,-0.5344732487589631,,1.0,0.0,,1.0,0.0,0.0,1.0,-0.8611015622174975,0.626905,-0.2619824999999999,0.5,0.75,0.0,,
ENSG00000164588,HCN1,hyperpolarization activated cyclic nucleotide gated potassium channel 1,-0.863430777716492,1.0,1.0,0.0,,1.0,1.0,0.0,,-0.9279349022751072,0.7584249999999997,-0.0533699999999999,0.5,1.0,0.0,,
ENSG00000241878,PISD,phosphatidylserine decarboxylase,0.0175399889685603,,0.0,0.0,,0.0,0.0,0.0,,-0.5125788446000451,0.0,,-1.0,-1.0,-1.0,,
ENSG00000184640,SEPTIN9,septin 9,-0.8059569773855488,,1.0,0.0,,1.0,0.0,0.0,,-0.2122763534834562,0.4965850000000003,0.0,-1.0,-1.0,0.0,,
ENSG00000131242,RAB11FIP4,RAB11 family interacting protein 4,-0.6484280198565913,,0.0,0.0,,0.0,0.0,0.0,,-0.1918770117413384,0.6310850000000002,0.0,0.0,0.5,0.0,,
ENSG00000134243,SORT1,sortilin 1,-0.628792057363486,,1.0,1.0,,1.0,1.0,0.0,,-0.1012954787206396,0.5246699999999997,0.0,-1.0,-1.0,0.0,,
ENSG00000168137,SETD5,SET domain containing 5,-0.8185328185328186,,0.0,0.0,,0.0,0.0,0.0,,-0.9424286425222984,0.7018050000000002,0.0,-1.0,-1.0,0.0,,
ENSG00000104081,BMF,Bcl2 modifying factor,-0.3035852178709322,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.375,,-1.0,0.5,0.0,,
ENSG00000112561,TFEB,transcription factor EB,-0.7236624379481522,,0.0,0.0,,0.0,0.0,0.0,,-0.5470918474417371,0.6743699999999997,0.0,-1.0,0.5,0.0,,
ENSG00000169344,UMOD,uromodulin,0.4437948152233866,,0.0,0.0,,0.0,1.0,1.0,,-0.8426437844226808,0.0,0.0,0.5,1.0,0.0,,
ENSG00000179588,ZFPM1,"zinc finger protein, FOG family member 1",0.2549365692222836,,0.0,0.0,,0.0,0.0,0.0,,-0.9176237127503568,0.0,0.0,0.0,-1.0,0.0,,
ENSG00000183682,BMP8A,bone morphogenetic protein 8a,0.5485934914506343,,0.0,0.0,,0.0,0.0,1.0,,0.0,,-0.9564675,0.0,1.0,0.0,,
ENSG00000145569,OTULINL,OTU deubiquitinase with linear linkage specificity like,0.404522890237176,,0.0,0.0,,0.0,0.0,0.0,,,0.1853949999999997,0.0,0.0,0.5,0.0,,
ENSG00000187240,DYNC2H1,dynein cytoplasmic 2 heavy chain 1,-0.1881963596249311,,0.0,0.0,,0.0,0.0,0.0,,-0.931013581818001,0.6668199999999999,0.0,0.0,0.5,0.0,,
ENSG00000064651,SLC12A2,solute carrier family 12 member 2,-0.4090457804743519,,0.0,0.0,,1.0,1.0,0.0,,-0.924119135636398,0.7029699999999999,0.0,-1.0,0.5,0.0,,
ENSG00000149294,NCAM1,neural cell adhesion molecule 1,-0.9460562603419748,,0.0,1.0,,0.0,1.0,1.0,0.2,-0.305326136889939,0.6911400000000001,0.0,0.0,0.5,,,
ENSG00000002726,AOC1,amine oxidase copper containing 1,0.4571428571428571,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,-0.7808615349424114,0.0,0.0,0.0,0.75,0.0,,
ENSG00000086205,FOLH1,folate hydrolase 1,-0.2851627137341422,,1.0,1.0,255.0,1.0,1.0,0.0,1.0,-0.8598329240494018,0.2600000000000001,-0.2,0.0,0.5,0.0,,
ENSG00000166224,SGPL1,sphingosine-1-phosphate lyase 1,-0.4217319360176503,,1.0,0.0,,1.0,0.0,0.0,,-0.9400680905680188,0.2341549999999998,0.0,-1.0,-1.0,0.0,,
ENSG00000184730,APOBR,apolipoprotein B receptor,0.0376172090457804,,0.0,0.0,,0.0,1.0,0.0,,,0.0,,0.0,0.75,0.0,,
ENSG00000181220,ZNF746,zinc finger protein 746,-0.631549917264203,,0.0,0.0,,0.0,0.0,0.0,,-0.0338787017131567,0.5606050000000004,0.0,-1.0,-1.0,0.0,,
ENSG00000090905,TNRC6A,trinucleotide repeat containing adaptor 6A,-0.9190292333149476,,0.0,0.0,,0.0,0.0,0.0,,-0.6183483158521738,0.5795099999999997,0.0,-1.0,-1.0,0.0,,
ENSG00000162367,TAL1,"TAL bHLH transcription factor 1, erythroid differentiation factor",0.0394925537782679,,0.0,0.0,,0.0,0.0,0.0,,-0.9590547687910708,0.6525700000000001,0.0,0.0,0.5,0.0,,
ENSG00000111275,ALDH2,aldehyde dehydrogenase 2 family member,0.0359624931053501,,1.0,1.0,255.0,1.0,0.0,0.0,1.0,-0.92394347197505,0.7388800000000003,-0.3375250000000001,-1.0,0.5,0.0,,
ENSG00000198890,PRMT6,protein arginine methyltransferase 6,0.1528957528957528,1.0,1.0,0.0,,1.0,0.0,0.0,,-0.6176668010054694,0.613335,0.0,-1.0,-1.0,0.0,,
ENSG00000196839,ADA,adenosine deaminase,0.3685603971318256,0.0,1.0,0.0,,1.0,1.0,0.0,1.0,-0.9517800498390556,0.0358150000000001,0.0,0.0,0.75,0.0,,
ENSG00000171056,SOX7,SRY-box transcription factor 7,0.5831218974076118,,0.0,0.0,,0.0,0.0,0.0,,-0.2783363979851327,0.3685549999999999,0.0,0.0,0.5,0.0,,
ENSG00000160563,MED27,mediator complex subunit 27,0.2055157198014341,,0.0,0.0,,0.0,0.0,0.0,,-0.4870861386104308,0.903535,,-1.0,-1.0,-1.0,,
ENSG00000086015,MAST2,microtubule associated serine/threonine kinase 2,-0.6004412575841147,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.3993299999999998,0.0,-1.0,0.5,0.0,,
ENSG00000181722,ZBTB20,zinc finger and BTB domain containing 20,-0.8859349145063431,,0.0,0.0,,0.0,0.0,0.0,,-0.908873284456731,0.8852899999999998,0.0,0.0,-1.0,0.0,,
ENSG00000130720,FIBCD1,fibrinogen C domain containing 1,0.7049089906232764,,0.0,0.0,,0.0,0.0,0.0,,-0.6328870352586558,0.5119300000000002,0.0,0.5,0.75,0.0,,
ENSG00000147905,ZCCHC7,zinc finger CCHC-type containing 7,0.1100937672366244,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,-1.0,-1.0,0.0,,
ENSG00000152527,PLEKHH2,"pleckstrin homology, MyTH4 and FERM domain containing H2",-0.2546056260341974,,0.0,0.0,255.0,0.0,1.0,0.0,,,0.2933700000000002,0.0,0.0,-1.0,0.0,,
ENSG00000188404,SELL,selectin L,0.3395477109762823,,1.0,0.0,,1.0,0.0,0.0,0.7,-0.2159101936892382,0.0,0.0,0.0,0.75,0.0,,
ENSG00000169340,PDILT,"protein disulfide isomerase like, testis expressed",0.0404853833425262,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,1.0,0.0,,
ENSG00000162413,KLHL21,kelch like family member 21,0.7669056811913955,,0.0,0.0,,0.0,0.0,0.0,,,0.8324950000000001,0.0,-1.0,0.5,0.0,,
ENSG00000053254,FOXN3,forkhead box N3,-0.8226144511858797,,0.0,0.0,,0.0,0.0,0.0,,-0.7273657353645127,0.6581200000000003,0.0,-1.0,-1.0,0.0,,
ENSG00000156466,GDF6,growth differentiation factor 6,-0.851958080529509,,0.0,0.0,,0.0,0.0,1.0,,-0.8682496245538276,0.3846150000000001,0.0,0.5,0.5,0.0,,
ENSG00000235106,BRD3OS,BRD3 opposite strand,,,,,,,0.0,0.0,,,,,-1.0,-1.0,,,
ENSG00000123453,SARDH,sarcosine dehydrogenase,0.2130170987313844,,0.0,0.0,,0.0,0.0,0.0,,-0.077513862700036,0.4335500000000003,0.0,0.0,0.75,0.0,,
ENSG00000131196,NFATC1,nuclear factor of activated T cells 1,-0.7290678433535576,,1.0,1.0,,1.0,0.0,0.0,,-0.9559260317288184,0.1887599999999999,0.0,0.0,0.5,0.0,,
ENSG00000112499,SLC22A2,solute carrier family 22 member 2,0.2614451185879758,,1.0,0.0,255.0,1.0,1.0,0.0,,,0.1531550000000003,-0.2477474999999998,0.5,1.0,0.0,,
ENSG00000175745,NR2F1,nuclear receptor subfamily 2 group F member 1,-0.9858797573083288,,0.0,0.0,,0.0,0.0,0.0,,-0.8686191120754583,0.9408999999999998,-0.63948,0.0,-1.0,0.0,,
ENSG00000145431,PDGFC,platelet derived growth factor C,-0.8549365692222834,,0.0,0.0,,0.0,1.0,1.0,,-0.8851511809944759,0.3478250000000003,0.0,0.0,0.5,0.0,,
ENSG00000093010,COMT,catechol-O-methyltransferase,0.2803088803088802,,1.0,0.0,255.0,1.0,0.0,0.0,1.0,-0.8300093604533065,0.0,0.0,-1.0,-1.0,0.0,,
ENSG00000091831,ESR1,estrogen receptor 1,-0.734142305570877,1.0,1.0,1.0,255.0,1.0,0.0,0.0,1.0,-0.9363843084471016,0.4789900000000003,0.0,0.0,0.5,0.0,255.0,
ENSG00000076685,NT5C2,"5'-nucleotidase, cytosolic II",0.2813017098731385,,0.0,0.0,255.0,0.0,0.0,0.0,,-0.4342381030090894,0.9643500000000004,0.0,-1.0,-1.0,0.0,255.0,
ENSG00000171044,XKR6,XK related 6,-0.5196911196911197,,0.0,0.0,,0.0,0.0,0.0,,,0.6879899999999999,0.0,0.5,-1.0,0.0,,
ENSG00000126860,EVI2A,ecotropic viral integration site 2A,0.507446221731936,,0.0,0.0,,0.0,1.0,0.0,,,0.0,,0.0,0.75,0.0,,
ENSG00000205978,NYNRIN,NYN domain and retroviral integrase containing,-0.4409266409266409,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,-1.0,0.0,,
ENSG00000198089,SFI1,SFI1 centrin binding protein,0.1876447876447875,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.5,0.0,,
ENSG00000009413,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",-0.9163816878102592,,0.0,0.0,,0.0,0.0,0.0,,-0.8801145153817715,0.3354649999999999,0.0,-1.0,0.5,-1.0,,
ENSG00000143515,ATP8B2,ATPase phospholipid transporting 8B2,-0.5396580253723111,,0.0,0.0,,0.0,1.0,0.0,,-0.4818013350502967,0.84454,-0.2605049999999999,-1.0,-1.0,0.0,,
ENSG00000132823,OSER1,oxidative stress responsive serine rich 1,-0.0561500275785989,,0.0,0.0,,0.0,0.0,0.0,,,0.3321899999999999,,-1.0,-1.0,0.0,,
ENSG00000122971,ACADS,acyl-CoA dehydrogenase short chain,-0.2007722007722008,,0.0,0.0,,0.0,0.0,0.0,,-0.6951013525704943,0.5267000000000003,0.0,0.0,0.5,0.0,,
ENSG00000188827,SLX4,SLX4 structure-specific endonuclease subunit,-0.1255377826806398,,0.0,0.0,,0.0,0.0,0.0,,-0.9131705259770496,0.0,,0.0,0.5,0.0,,
ENSG00000100485,SOS2,SOS Ras/Rho guanine nucleotide exchange factor 2,-0.7772752344180915,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.7522500000000001,-0.245495,-1.0,-1.0,0.0,,
ENSG00000100347,SAMM50,SAMM50 sorting and assembly machinery component,-0.1576392719249861,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.7974400000000003,,-1.0,0.5,-1.0,,
ENSG00000157388,CACNA1D,calcium voltage-gated channel subunit alpha1 D,-0.922007722007722,,1.0,0.0,,1.0,0.0,0.0,1.0,-0.9534573861356088,0.8241549999999996,-0.1543275000000001,0.0,-1.0,0.0,255.0,
ENSG00000163599,CTLA4,cytotoxic T-lymphocyte associated protein 4,-0.9501378929950358,,0.0,0.0,255.0,0.0,1.0,0.0,1.0,-0.7980572140718347,0.0,0.0,0.0,1.0,0.0,,
ENSG00000112182,BACH2,BACH transcriptional regulator 2,-0.9751792608935466,,0.0,0.0,,0.0,0.0,0.0,,-0.350662051513671,0.5005949999999999,0.0,0.0,0.75,0.0,,
ENSG00000183530,PRR14L,proline rich 14 like,-0.5206839492553779,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,-1.0,-1.0,0.0,,
ENSG00000103811,CTSH,cathepsin H,0.4760066188637617,,1.0,0.0,,1.0,0.0,0.0,,-0.1474135986046662,0.1492550000000001,0.0,-1.0,0.5,0.0,,
ENSG00000175787,ZNF169,zinc finger protein 169,0.6860452289023717,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,-1.0,-1.0,0.0,,
ENSG00000090612,ZNF268,zinc finger protein 268,0.6151130722559295,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,-1.0,-1.0,0.0,,
ENSG00000141564,RPTOR,regulatory associated protein of MTOR complex 1,-0.9532266960838388,,1.0,0.0,255.0,1.0,0.0,0.0,0.5,-0.0220234253186279,0.8314599999999999,,-1.0,-1.0,-1.0,,
ENSG00000172197,MBOAT1,membrane bound glycerophospholipid O-acyltransferase 1,0.4270270270270271,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.131315,0.0,-1.0,-1.0,0.0,,
ENSG00000139364,TMEM132B,transmembrane protein 132B,-0.8969663541092112,,0.0,0.0,,0.0,0.0,0.0,,-0.5208031853240863,0.2890099999999996,0.0,0.5,1.0,0.0,,
ENSG00000187546,AGMO,alkylglycerol monooxygenase,0.7209045780474352,,0.0,0.0,,0.0,0.0,0.0,,-0.0537322466794323,0.1685400000000001,,0.5,1.0,0.0,,
ENSG00000158669,GPAT4,glycerol-3-phosphate acyltransferase 4,-0.7589630446773303,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.8793849999999999,-0.139255,-1.0,-1.0,0.0,,
ENSG00000122679,RAMP3,receptor activity modifying protein 3,0.7988968560397132,,1.0,0.0,,0.0,1.0,0.0,1.0,,0.1891899999999999,0.0,0.0,-1.0,0.0,,
ENSG00000170214,ADRA1B,adrenoceptor alpha 1B,0.6467733039161612,0.0,1.0,0.0,255.0,1.0,1.0,0.0,1.0,-0.9322875257706216,0.7692300000000003,0.0,0.0,0.5,0.0,,
ENSG00000103657,HERC1,HECT and RLD domain containing E3 ubiquitin protein ligase family member 1,-0.8624379481522338,,0.0,0.0,,0.0,0.0,0.0,,-0.7148662026319121,0.8673099999999998,0.0,-1.0,-1.0,0.0,,
ENSG00000184937,WT1,WT1 transcription factor,-0.9221180364037508,,0.0,0.0,,0.0,0.0,0.0,0.7,-0.9704298426211866,0.6360149999999998,0.0,0.0,0.5,0.0,255.0,
ENSG00000164935,DCSTAMP,dendrocyte expressed seven transmembrane protein,0.0612244897959184,,0.0,0.0,,0.0,1.0,0.0,,0.0,0.0,0.0,0.5,0.5,0.0,,
ENSG00000196498,NCOR2,nuclear receptor corepressor 2,-0.7423055708769994,0.0,1.0,0.0,255.0,1.0,0.0,0.0,,-0.9375147721290766,0.3695300000000003,0.0,-1.0,-1.0,0.0,255.0,
ENSG00000134962,KLB,klotho beta,-0.5125206839492553,,0.0,0.0,255.0,0.0,1.0,0.0,0.5,-0.7845592984605806,0.0,0.0,0.5,0.5,0.0,,
ENSG00000054803,CBLN4,cerebellin 4 precursor,-0.0317705460562603,,0.0,0.0,,0.0,0.0,1.0,,,0.8009950000000003,-0.2412925000000001,0.5,0.5,0.0,,
ENSG00000155096,AZIN1,antizyme inhibitor 1,-0.8380584666298951,,0.0,0.0,,0.0,0.0,0.0,,-0.4448077101293576,0.7879449999999999,0.0,-1.0,-1.0,0.0,,
ENSG00000174137,FAM53A,family with sequence similarity 53 member A,0.8348593491450633,,0.0,0.0,,0.0,1.0,0.0,,-0.731935169690133,0.0,0.0,0.0,0.5,0.0,,
ENSG00000213918,DNASE1,deoxyribonuclease 1,0.656150027578599,,0.0,0.0,,1.0,0.0,1.0,,-0.7959038062027282,0.0,0.0,0.0,0.75,0.0,,
ENSG00000108557,RAI1,retinoic acid induced 1,-0.9870932156646444,,0.0,0.0,,0.0,0.0,0.0,,-0.8893702366512215,0.1185749999999998,0.0,-1.0,-1.0,0.0,,
ENSG00000256269,HMBS,hydroxymethylbilane synthase,-0.636072807501379,,0.0,0.0,,1.0,0.0,0.0,,-0.899430851995954,0.542935,,-1.0,1.0,0.0,,
ENSG00000165476,REEP3,receptor accessory protein 3,0.3691119691119691,,0.0,0.0,,0.0,0.0,0.0,,-0.6136507126876101,0.6078449999999996,0.0,-1.0,-1.0,0.0,,
ENSG00000111424,VDR,vitamin D receptor,-0.4177606177606178,0.0,1.0,1.0,255.0,1.0,0.0,0.0,1.0,-0.9595381983127312,0.4028100000000002,0.0,0.0,1.0,0.0,,
ENSG00000159164,SV2A,synaptic vesicle glycoprotein 2A,-0.7624931053502482,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,-0.746531226203227,0.9460900000000002,-0.0633425,0.0,0.5,0.0,,
ENSG00000079308,TNS1,tensin 1,-0.7446221731936018,,0.0,0.0,,0.0,0.0,0.0,,-0.8514690189986853,0.4100050000000003,0.0,-1.0,0.5,0.0,,
ENSG00000129595,EPB41L4A,erythrocyte membrane protein band 4.1 like 4A,0.4678433535576392,,0.0,0.0,,0.0,1.0,0.0,,-0.5465930266975411,0.6720100000000002,0.0,-1.0,-1.0,0.0,,
ENSG00000139990,DCAF5,DDB1 and CUL4 associated factor 5,-0.9612796469939328,,0.0,0.0,,0.0,0.0,0.0,,-0.7834468545501194,0.5541400000000003,0.0,-1.0,-1.0,0.0,,
ENSG00000138738,PRDM5,PR/SET domain 5,-0.1202426916712631,,0.0,0.0,,0.0,0.0,0.0,,-0.2249336470166166,0.4047600000000003,0.0,0.0,-1.0,0.0,,
ENSG00000165006,UBAP1,ubiquitin associated protein 1,-0.8987313844456701,,0.0,0.0,,0.0,1.0,0.0,,-0.7510087663880383,0.5517949999999999,0.0,-1.0,-1.0,-1.0,,
ENSG00000179195,ZNF664,zinc finger protein 664,-0.1114175399889685,,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0,-1.0,-1.0,0.0,,
ENSG00000136560,TANK,TRAF family member associated NFKB activator,-0.7498069498069497,,0.0,0.0,,1.0,0.0,0.0,,-0.7643300758299317,0.0,,-1.0,-1.0,0.0,,
ENSG00000137073,UBAP2,ubiquitin associated protein 2,-0.5381136238279096,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0795349999999999,0.0,-1.0,-1.0,0.0,,
ENSG00000152217,SETBP1,SET binding protein 1,-0.983011583011583,,0.0,0.0,,0.0,0.0,0.0,,-0.4342381030090894,0.4768149999999999,0.0,0.0,-1.0,0.0,255.0,
ENSG00000184719,RNLS,"renalase, FAD dependent amine oxidase",0.3972421400992829,,0.0,1.0,,0.0,0.0,1.0,,-0.2122763534834562,0.0,,-1.0,-1.0,0.0,,
ENSG00000138771,SHROOM3,shroom family member 3,-0.7424158852730282,,0.0,0.0,,0.0,1.0,0.0,,-0.9395980228925932,0.0,0.0,0.0,-1.0,0.0,,
ENSG00000119912,IDE,insulin degrading enzyme,-0.5217870932156646,0.0,1.0,0.0,,1.0,1.0,0.0,,-0.6820255779627105,0.7595700000000001,0.0,-1.0,-1.0,0.0,,
ENSG00000158786,PLA2G2F,phospholipase A2 group IIF,0.6732487589630447,,1.0,0.0,,1.0,1.0,1.0,,-0.6787215429030626,0.0,0.0,0.5,0.75,0.0,,
ENSG00000030066,NUP160,nucleoporin 160,-0.5749586321014892,,0.0,0.0,,0.0,0.0,0.0,,,0.6362349999999999,,-1.0,-1.0,-1.0,,
ENSG00000185022,MAFF,MAF bZIP transcription factor F,0.9820187534473248,,0.0,0.0,,0.0,0.0,0.0,,,0.3902450000000002,-0.085365,-1.0,-1.0,0.0,,
ENSG00000164037,SLC9B1,solute carrier family 9 member B1,0.0540540540540539,,0.0,0.0,,0.0,0.0,0.0,,-0.8075104815706116,0.0,0.0,0.5,1.0,0.0,,
ENSG00000016082,ISL1,ISL LIM homeobox 1,-0.934142305570877,,0.0,0.0,,0.0,0.0,0.0,,-0.93461890313662,1.0,-0.3911175,0.0,0.5,0.0,,
ENSG00000165973,NELL1,neural EGFL like 1,-0.2444567015995588,,0.0,0.0,,0.0,0.0,1.0,,-0.775614024171202,0.6666649999999997,0.0,0.5,0.5,0.0,,
ENSG00000164307,ERAP1,endoplasmic reticulum aminopeptidase 1,-0.0372862658576944,,1.0,1.0,,1.0,1.0,1.0,0.2,-0.760856143025603,0.2189149999999998,0.0,-1.0,-1.0,0.0,,
ENSG00000164330,EBF1,EBF transcription factor 1,-0.9136238279095422,,0.0,0.0,,0.0,0.0,0.0,,-0.8834156435927359,1.0,-0.7165825000000001,0.0,0.5,0.0,255.0,
ENSG00000104490,NCALD,neurocalcin delta,-0.1630446773303916,,0.0,0.0,,0.0,,,,-0.8646135788097333,1.0,-0.7668399999999999,-1.0,0.5,0.0,,
ENSG00000002919,SNX11,sorting nexin 11,-0.1480419194704909,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.203705,0.0,-1.0,-1.0,0.0,,
ENSG00000131477,RAMP2,receptor activity modifying protein 2,0.1357970215113071,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.9169353424422274,0.0,0.0,0.0,-1.0,0.0,,
ENSG00000132205,EMILIN2,elastin microfibril interfacer 2,0.1440706012134582,,0.0,0.0,,0.0,0.0,1.0,,-0.1012954787206396,0.0,0.0,0.0,0.5,0.0,,
ENSG00000217236,SP9,Sp9 transcription factor,-0.3950358521787093,,0.0,0.0,,0.0,0.0,0.0,,,0.97934,-0.02376,0.5,0.5,0.0,,
ENSG00000107201,RIGI,RNA sensor RIG-I,0.0290126861555433,,0.0,0.0,,0.0,1.0,0.0,,-0.8988123582729934,0.0,0.0,-1.0,-1.0,0.0,,
ENSG00000069248,NUP133,nucleoporin 133,-0.6089354660783233,,0.0,1.0,,0.0,0.0,0.0,,-0.8643634576894351,0.1565750000000001,,-1.0,-1.0,-1.0,,
ENSG00000070915,SLC12A3,solute carrier family 12 member 3,0.0627688913403199,,0.0,0.0,,0.0,1.0,0.0,1.0,-0.6965383497792738,0.4857999999999997,0.0,1.0,1.0,0.0,,
ENSG00000250305,TRMT9B,tRNA methyltransferase 9B (putative),0.8910093767236624,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.75,0.0,,
ENSG00000149089,APIP,APAF1 interacting protein,0.6246001103143961,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.710745,,-1.0,-1.0,0.0,,
ENSG00000181192,DHTKD1,dehydrogenase E1 and transketolase domain containing 1,-0.1802537231108659,,0.0,0.0,,0.0,0.0,0.0,,-0.7308398076172234,0.4015250000000002,0.0,-1.0,0.5,0.0,,1.0
ENSG00000123096,SSPN,sarcospan,0.7223386651958081,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.5,0.0,,
ENSG00000109182,CWH43,cell wall biogenesis 43 C-terminal homolog,0.5257584114726972,,0.0,0.0,,0.0,1.0,0.0,,-0.2376337037900508,0.1487850000000001,,0.0,0.5,0.0,,
ENSG00000107929,LARP4B,La ribonucleoprotein 4B,-0.8957528957528957,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.2344149999999999,0.0,-1.0,-1.0,0.0,,
ENSG00000114416,FXR1,FMR1 autosomal homolog 1,-0.8322118036403751,,0.0,0.0,,0.0,0.0,0.0,,-0.8632517475638981,0.90338,-0.1062799999999999,-1.0,0.75,0.0,,
ENSG00000242498,ARPIN,actin related protein 2/3 complex inhibitor,0.5051296194153336,,0.0,0.0,,0.0,0.0,0.0,,,0.4247799999999998,,0.0,-1.0,0.0,,
ENSG00000110244,APOA4,apolipoprotein A4,0.0277992277992278,,0.0,0.0,,0.0,0.0,1.0,,-0.2470289101191783,0.0,0.0,0.5,1.0,0.0,,
ENSG00000143995,MEIS1,Meis homeobox 1,-0.9378929950358522,,1.0,0.0,,0.0,0.0,0.0,,-0.9324446646794636,0.8589750000000003,-0.6089749999999998,-1.0,-1.0,0.0,,
ENSG00000213996,TM6SF2,transmembrane 6 superfamily member 2,-0.0086045228902371,,0.0,0.0,,0.0,0.0,0.0,,-0.7962266581803165,0.0,0.0,0.5,0.75,0.0,,
ENSG00000106689,LHX2,LIM homeobox 2,-0.8290126861555434,,0.0,0.0,,0.0,0.0,0.0,,-0.8351832668330519,0.9507399999999996,-0.2241375000000001,0.5,0.75,0.0,,
ENSG00000053900,ANAPC4,anaphase promoting complex subunit 4,-0.3554329840044126,,0.0,0.0,,0.0,0.0,0.0,,,0.6720300000000001,,-1.0,-1.0,-1.0,,
ENSG00000164124,TMEM144,transmembrane protein 144,0.5733039161610589,,0.0,0.0,,0.0,0.0,0.0,,,0.3188400000000001,,0.0,1.0,0.0,,
ENSG00000132842,AP3B1,adaptor related protein complex 3 subunit beta 1,-0.580584666298952,,0.0,0.0,,0.0,0.0,0.0,,-0.9102094560883912,0.4195599999999999,-0.051645,-1.0,-1.0,0.0,,
ENSG00000157837,SPPL3,signal peptide peptidase like 3,-0.9246552675124105,,0.0,0.0,,0.0,1.0,0.0,,-0.791342919461119,1.0,0.0,-1.0,-1.0,0.0,,
ENSG00000151276,MAGI1,"membrane associated guanylate kinase, WW and PDZ domain containing 1",-0.6958632101489244,,0.0,1.0,,0.0,0.0,0.0,,,0.00137,0.0,0.0,-1.0,0.0,,
ENSG00000134758,RNF138,ring finger protein 138,-0.1164920022062879,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.6938749999999999,0.0,-1.0,0.5,0.0,,
ENSG00000120833,SOCS2,suppressor of cytokine signaling 2,-0.1067843353557639,,0.0,0.0,,0.0,0.0,0.0,,-0.8922044425363018,0.6969700000000003,0.0,-1.0,-1.0,0.0,,
ENSG00000198947,DMD,dystrophin,,,0.0,0.0,,0.0,1.0,0.0,1.0,-0.9764091356162882,0.5549550000000003,0.0,0.0,-1.0,0.0,,
ENSG00000164742,ADCY1,adenylate cyclase 1,-0.8490899062327634,,1.0,0.0,,1.0,0.0,0.0,,-0.3232742004181174,0.6246650000000002,0.0,0.0,0.75,0.0,,
ENSG00000164530,PI16,peptidase inhibitor 16,0.4153337010479867,,0.0,0.0,,0.0,0.0,1.0,,-0.2262502762772728,0.0,,0.0,0.5,0.0,,
ENSG00000143126,CELSR2,cadherin EGF LAG seven-pass G-type receptor 2,-0.8001103143960286,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.7793349999999997,0.0,0.0,0.5,0.0,,
ENSG00000101049,SGK2,serum/glucocorticoid regulated kinase 2,0.0562603419746277,,1.0,0.0,,1.0,0.0,0.0,,,0.7002699999999997,-0.2711175,0.0,0.5,0.0,,
ENSG00000132329,RAMP1,receptor activity modifying protein 1,0.8115830115830116,,1.0,0.0,,0.0,0.0,0.0,1.0,-0.7441569564202716,0.0,0.0,0.0,0.5,0.0,,
ENSG00000139174,PRICKLE1,prickle planar cell polarity protein 1,-0.9027027027027028,,0.0,0.0,,0.0,0.0,0.0,,-0.9536212462524774,0.663055,0.0,0.0,-1.0,0.0,,
